Region Code Description,Donor,Donor Description,Donor Rollup Level 3,Donor Rollup Level 3 Descr,Donor Rollup Level 4,Donor Rollup Level 4 Descr,Expenses,Expenses
Asia and the Pacific,10869,UN DEMOCRACY FUND (UNDEF),UN_AGY 1,UN AGENCY 1,UN,United Nations,0.00%,1420.73
Asia and the Pacific,10900,TOTAL E&P INDONESIE,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,SYR-TOTAL,PRIV_SYR-TOTAL,0.00%,0
Asia and the Pacific,10925,BP PAKISTAN E&P INC. ISLAMABAD,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,BP,PRIV_BRITISH PETROLEUM,0.00%,0
Asia and the Pacific,10947,SHELL PAKISTAN LIMITED,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,SHELL CO,PRIV_UKM,0.00%,25790.27
Asia and the Pacific,11003,FRENCH RED CROSS,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,FRC,PRIV__FRANCE,0.00%,28685.59
Asia and the Pacific,11025,INDIA DISASTER MITIGATION,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,AIDMI,PRIV_ORGANIZ. INDIA,0.00%,0
Asia and the Pacific,11099,DEUTSCHE POST AG,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,DPAG,"PRIV_DEUTSCHE POST AG, GERMANY",0.00%,0
Asia and the Pacific,11139,Government of Timor Leste,TLS,EAST TIMOR,TLS_GOVT,Government of East Timor,0.02%,291876.71
Asia and the Pacific,11140,Japanese international Coopera,JPN,Japan,JPN_GOVT,Japan Government,0.27%,5024808.22
Asia and the Pacific,11186,"Yamaha Motor Co, LTD",PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,YAMAHA,PRIV_JAPAN,0.00%,0
Asia and the Pacific,11207,US Department of State,USA,United States of America,USA_GOVT,United States of America Gover,0.01%,180856.08
Asia and the Pacific,11211,IRISH AID,IRL,Ireland,IRL_GOVT,Ireland Government,0.02%,448624.12
Asia and the Pacific,11234,Australian Agency for Int'l De,AUS,Australia,AUS_MIN,Australia Ministry,1.30%,24086759.33
Asia and the Pacific,11258,Government of Sindh,PAK,Pakistan,PAK_GOVT,Pakistan Government,0.00%,0
Asia and the Pacific,11308,IKEA SOCIAL INITIATIVE,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,IKEASI,PRIV_SWEDEN,0.04%,711732.44
Asia and the Pacific,11315,MPTFO/JP_GOV/Local_Admin_LAO,MDTF1,BU,JP-LA GVRN,LAOS GOVERNANCE,0.02%,331631.63
Asia and the Pacific,11342,MDTFO/JP_UN_Country_Fund_BTN,MDTF1,BU,BTN_ONE_UN,BHUTAN,0.00%,0
Asia and the Pacific,11343,MDTFO/JP_Kiribati_One_UN_Fund,MDTF1,BU,KIR_ONE_UN,KIRIBATI,0.00%,66710.17
Asia and the Pacific,11344,MDTFO/JP_UN_Country_Fund_PNG,MDTF1,BU,PNG_ONE_UN,PAPUA NEW GUINEA,0.12%,2235254.01
Asia and the Pacific,11362,UNOCHA/Central_Emg_Resp_Fund,UN_AGY 1,UN AGENCY 1,OCHA,AGY_UNOCHA1,0.05%,950333.905
Asia and the Pacific,11363,Peacebuilding Fund,MDTF1,BU,PBF,PEACEBUILDING,0.00%,0
Asia and the Pacific,11378,Danish Institute for Int'l Stu,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,DIIS,PRIV_DENMARK,0.00%,-612.74
Asia and the Pacific,11401,MDTFO/JP_FM_Eliminate_Violence,MDTF1,BU,FM_AEVAM,UNIFEM ELIM VIOLENCE,0.00%,-169
Asia and the Pacific,11402,GALDU,NOR,Norway,NOR_MIN,Norway Ministry,0.00%,5494.45
Asia and the Pacific,11410,Foreign common wealth ofice,GBR,United Kingdom,GBR_MIN,United Kingdom Ministry,0.00%,1758.4
Asia and the Pacific,11425,MDTFO/JP_nepal_LPCDP,MDTF1,BU,JP_NP_LGCP,NEPAL LOCAL GOV DEV PROG,0.00%,1269.51
Asia and the Pacific,11445,UNOPS - EIF Trust Fund manager,UN_AGY 1,UN AGENCY 1,EIF TFM,MULITAG_EIF TF,0.01%,180337.71
Asia and the Pacific,11447,Government of South Australia,AUS,Australia,AUS_GOVT,Australia Government,0.00%,0
Asia and the Pacific,11461,ANESVAD Foundation,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,ANESVAD,PRIV_SPAIN,0.02%,283613.41
Asia and the Pacific,11535,MDTFO/JP_Indigenous_People_Par,MDTF1,BU,UN_IPP,MDTFO/JP_Indigenous_People_Par,0.00%,14116.32
Asia and the Pacific,11536,Aisyiyah indonesia,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,AISYIYAH,PRIV,0.00%,0
Asia and the Pacific,11545,Qatar charity Indonesia,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,QATAR INDO,PRIV_INDONESIA,0.00%,0
Asia and the Pacific,11576,MDTFO/JP_Indonesia_TF_Disaster,MDTF1,BU,INS_DISAS,MDTFO/JP_Indonesia_TF_Disaster,0.02%,405998.71
Asia and the Pacific,11606,The COFRA Foundation,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,COFRA,PRIV_SWITZERLAND,0.00%,0
Asia and the Pacific,11613,LIFT_Trust_Fund_Manager,MUTLI_AGY2,MULTI-LATERAL AGENCY2,CO_AA_MDTF,CO_AA_MDTF,0.00%,27881.76
Asia and the Pacific,11630,Oxfam Novib,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,OXFAM NOVI,PRVI,0.00%,-11468.27
Asia and the Pacific,11638,Population Services Int'l/Nepa,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,PSI_NEPAL,PRIV,0.00%,30127.94
Asia and the Pacific,11645,Metropolitan Waterworks Author,THA,Thailand,THA_MIN,Thailand Ministry,0.00%,79176.45
Asia and the Pacific,11665,MDTFO/JP_Maldives_one_UN_Fund,MDTF1,BU,MDV_ONE_UN,MDTFO/JP_Maldives_one_UN_Fund,0.01%,142734.09
Asia and the Pacific,11668,MDTFO/JP_Human_Rights_Mainstre,MDTF1,BU,HUN_RIGHTS,MDTFO/JP_Human_Rights_Mainstre,0.00%,11875.06
Asia and the Pacific,11688,DEUTSCHE GESELLSCHAFT FUR INTE,DEU,Germany,DEU_AGY_GIZ,Germany Agency GIZ,0.00%,0
Asia and the Pacific,11724,European Comm. Humanit. Aid Of,FUNDS_EU,FUNDS_EU,EU,EUROPEAN UNION,0.02%,396759.9
Asia and the Pacific,11749,KRAFT FOODS GLOBAL INC,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,KRAFT,PRIV,0.00%,291.71
Asia and the Pacific,11760,HIVOS,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,HIVOS,HIVOS,0.00%,68439.29
Asia and the Pacific,11776,UN Tr Fund for Human Security,UN_AGY 1,UN AGENCY 1,UN,United Nations,0.00%,0
Asia and the Pacific,11793,UNDP AS MA_POOLED FUNDS,UN_AGY 1,UN AGENCY 1,UNDP_MA,UNDP AS MA_POOLED FUNDS,0.00%,53179.55
Asia and the Pacific,11815,NGI,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,NGI,NGI,0.00%,1592.3
Asia and the Pacific,11816,Norwegian Univ. of Life Scienc,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,UMB,Norwegian Univ. of Life Scienc,0.00%,18698.35
Asia and the Pacific,11823,Tianyan Green Energy,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,CHINA,CWDF,0.00%,8000.92
Asia and the Pacific,11854,Australian DFAT,AUS,Australia,AUS_MIN,Australia Ministry,0.05%,910261.64
Asia and the Pacific,11863,China Women's Dev Foundation,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,CHINA,CWDF,0.01%,124511.71
Asia and the Pacific,11883,MDTFO/JP_Mat_Health_Philippin,MDTF1,BU,PHL_,MDTFO/JP_Mat_Health_Philippin,0.00%,7877.42
Asia and the Pacific,11887,The Peace and Dev Foundation,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,CHINA,CWDF,0.00%,0
Asia and the Pacific,11906,DANISH GOV/MIN of FOREIGN AFF,DNK,Denmark,DNK_MIN,Denmark Ministry,0.01%,100494.85
Asia and the Pacific,11924,MPTF/JP_UN PART RIGHTS DISAB,MDTF1,BU,UN_PRPD_DISABILITIES,Rights of Persons- Disabilitie,0.00%,49586.08
Asia and the Pacific,11938,the Macau Government,CHN,People's Republic of China,CHN_GOVT,People's Republic of China Gov,0.02%,339408.28
Asia and the Pacific,11953,MDTFO/UNDP-JP Bangladesh IWM,MDTF1,BU,BGD JP,MDTFO/UNDP-JP Bangladesh IWM,0.03%,500195.17
Asia and the Pacific,11955,MDTFO/UNDP-MPTF Viet Nam REDD,MDTF1,BU,VNM REDD,MDTFO/UNDP-MPTF Viet Nam REDD,0.05%,885892.05
Asia and the Pacific,11994,IPE Global Private Limited,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,IPE GLOBAL,IPE Global Private Limited,0.04%,721110.64
Asia and the Pacific,12015,Sunshine Kaidi New Energy,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,KAIDI,Sunshine Kaidi New Energy,0.00%,33971.75
Asia and the Pacific,12024,China Business Network,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,CBN,China Business Network,0.00%,13273.95
Asia and the Pacific,12044,GOVT. OF HARYANA,IND,India,IND_GOVT,India Government,0.06%,1149915.73
Asia and the Pacific,12045,GOVT. OF WEST BENGAL,IND,India,IND_GOVT,India Government,0.21%,3812887.04
Asia and the Pacific,12047,FIND,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,FIND,FIND,0.01%,171979.29
Asia and the Pacific,12068,Hainan Cihang Foundation,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,HNA,Hainan Cihang Foundation,0.00%,3991
Asia and the Pacific,12069,Central Queensland University,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,CQU,Central Queensland University,0.00%,22740.75
Asia and the Pacific,12071,Australian Federal Police,AUS,Australia,AUS_GOVT,Australia Government,0.02%,343666.68
Asia and the Pacific,12110,Mondelez Global LLC (fka Kraft,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,IDN -,Mondelez Global LLC (Kraft),0.00%,17275.19
Asia and the Pacific,12120,Bank Keshavarzi of Iran(Agricu,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,IRN-,Bank Keshavarzi,0.00%,51519.07
Asia and the Pacific,12125,IKEA Supply AG,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,IKEASI,PRIV_SWEDEN,0.00%,37809.04
Asia and the Pacific,12149,GAVI,MUTLI_AGY2,MULTI-LATERAL AGENCY2,CHE-,GAVI ALLIANCE,0.03%,608214.95
Asia and the Pacific,12163,ZHENFA New Energy Science & Te,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,CHN-,ZHENFA,0.00%,38195.57
Asia and the Pacific,12164,SK the Happiness Foundation,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,KOR-,SKHF,0.00%,14162.16
Asia and the Pacific,12169,MDTFO/UNDP - Cambodia Disab Ri,MDTF1,BU,KHM_JP_DIS_,RIGHTS,0.02%,439891.66
Asia and the Pacific,12170,China Minmetals Corporation,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,CHN-MINMETAL,CORPORATION,0.00%,12490.55
Asia and the Pacific,12186,PHILIPPINE DISASTER RECOVERY F,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,PHL-,PDRF,0.01%,93960.19
Asia and the Pacific,12198,Wuhan Kaidi Electric Power Co,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,CHN-WUHAN,Kaidi,0.00%,1472.44
Asia and the Pacific,12209,Three-W International Corp.,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,USA-THREE-W,Three-W,0.00%,22690.18
Asia and the Pacific,12216,FIFA,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,CHE-FIFA,FIFA,0.00%,10450.93
Asia and the Pacific,12217,THE WORLD FEDERATION OF KSIMC,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,GBR-KSIMC,KSIMC,0.00%,743.71
Asia and the Pacific,12220,CNHI INTERNATIONAL SA,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,CHE-CNHI,CNHI INTL,0.00%,611.65
Asia and the Pacific,12223,New York University of Abu Dha,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,ARE -,NYUADC,0.00%,10
Asia and the Pacific,12227,GOVT OF HIMACHAL PRADESH,IND,India,IND_MIN,MIN,0.00%,5600.34
Asia and the Pacific,12230,GWA MISAKO KONNO,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,JPN-GWA,KONNO,0.00%,0
Asia and the Pacific,12231,GOVT OF NCT OF DELHI,IND,India,IND_MIN,MIN,0.00%,5129.18
Asia and the Pacific,12232,CLIMATE ADVISERS,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,USA-CLIMATE,ADVISERS,0.00%,11861.78
Asia and the Pacific,12239,CITIC Environment Protection C,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,CHN-CITIC,CITIC,0.00%,0
Asia and the Pacific,12249,Anti-Corruption Organisation o,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,THA-,ACT,0.00%,0
Asia and the Pacific,12250,China Machinery Engineering Co,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,CHN-CMEC,CMEC,0.00%,0
Asia and the Pacific,12258,MINISTRY OF RURAL DEVELOPMENT,-,-,-,-,0.04%,679362.58
Asia and the Pacific,12270,Sustainable DG Fund,-,-,-,-,0.00%,4007.85
Asia and the Pacific,12281,Baidu Foundation,-,-,-,-,0.00%,0
Asia and the Pacific,12289,CHENGDU BEIYOU BMPST Institute,-,-,-,-,0.00%,0
Asia and the Pacific,55460,FRIDTJOF NANSEN Inst.NORWAY,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,NOR-,FRIDT NANSEN,0.00%,35512.68
Europe and CIS,-,-,-,-,-,-,0.00%,7.75
Europe and CIS,3,INTERNATIONAL LABOUR ORGANIZAT,UN_AGY 1,UN AGENCY 1,ILO,AGY_INTERNATIONAL LABOUR ORGAN,0.00%,1055.05
Europe and CIS,4,FOOD AND AGRICULTURE ORGANIZAT,UN_AGY 1,UN AGENCY 1,FAO,AGY_FOOD AND AGRICULTURE ORGAN,0.00%,974.34
Europe and CIS,5,UNESCO,UN_AGY 1,UN AGENCY 1,UNESCO,AGY_UNITED NATIONS EDUCATIONAL,0.00%,2269.57
Europe and CIS,6,WORLD HEALTH ORGANIZATION,UN_AGY 1,UN AGENCY 1,WHO,AGY_WORLD HEALTH ORGANIZATION,0.00%,4281.28
Europe and CIS,12,UNITED NATIONS DEVELOPMENT PRO,UN_AGY 1,UN AGENCY 1,UNDP_AGY,AGY_UNITED NATIONS DEVELOPMENT,0.05%,1013725.7
Europe and CIS,13,UN INDUSTRIAL DEVELOPMENT ORGA,UN_AGY 1,UN AGENCY 1,UNIDO,AGY_UN INDUSTRIAL DEVELOPMENT,0.00%,28779.07
Europe and CIS,15,WORLD BANK (INT'L. BANK FOR RE,IFI_WB,IFI_WB,WB,WORLD BANK,0.00%,672
Europe and CIS,25,EUROPEAN BANK FOR RECONSTRUCTI,IFI_EBRD,IFI_EBRD,EBRD,Euro Bank for Reconstruct & De,0.01%,176292.28
Europe and CIS,28,UN Office on Drugs and Crime,UN_AGY 1,UN AGENCY 1,UNODC,AGY_UN INTERNATIONAL DRUG CONT,0.00%,759.03
Europe and CIS,30,NON-GOVERNMENTAL ORGANIZATION,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,NGO(NATL)1,PRIV_NON-GOVERNMENTAL ORGANIZA,0.00%,0
Europe and CIS,31,UNITED NATIONS POPULATION FUND,UN_AGY 1,UN AGENCY 1,UNFPA,AGY_UNITED NATIONS POPULATION,0.00%,81842.69
Europe and CIS,32,UN Women,UN_AGY 1,UN AGENCY 1,UNIFEM,AGY_UN DEVELOPMENT FUND FOR WO,0.00%,24669.17
Europe and CIS,35,UNITED NATIONS CHILDREN'S FUND,UN_AGY 1,UN AGENCY 1,UNICEF,AGY_UNITED NATIONS CHILDREN'S,0.01%,114371.6
Europe and CIS,40,UN HIGH COMMISSIONER FOR REFUG,UN_AGY 1,UN AGENCY 1,UNHCR,AGY_UN HIGH COMMISSIONER FOR R,0.04%,725399.21
Europe and CIS,41,UNITED NATIONS ENVIRONMENT PRO,UN_AGY 1,UN AGENCY 1,UNEP,AGY_UNITED NATIONS ENVIRONMENT,0.02%,366437.77
Europe and CIS,45,GOVERNMENT OF ALBANIA,ALB,Albania,ALB_GOVT,Albania Government,0.01%,135536.18
Europe and CIS,56,GOVERNMENT OF AUSTRIA,AUT,Austria,AUT_GOVT,Austria Government,0.00%,539.07
Europe and CIS,61,GOVERNMENT OF BELGIUM,BEL,Belgium,BEL_GOVT,Belgium Government,0.00%,19670.64
Europe and CIS,67,GOVERNMENT OF BOSNIA AND HERZE,BIH,Bosnia and Herzegovina,BIH_GOVT,Bosnia and Herzegovina Governm,0.10%,1873349.7
Europe and CIS,80,GOVERNMENT OF CZECH REPUBLIC,CZE,Czech Republic,CZE_GOVT,Czech Republic Government,0.02%,380766.3
Europe and CIS,93,GOVERNMENT OF CYPRUS,CYP,Cyprus,CYP_GOVT,Cyprus Government,0.01%,161996.43
Europe and CIS,95,GOVERNMENT OF DENMARK,DNK,Denmark,DNK_GOVT,Denmark Government,0.04%,802163
Europe and CIS,105,"GOVERNMENT OF ESTONIA, REPUBLI",EST,Republic of Estonia,EST_GOVT,Republic of Estonia Government,0.01%,149686.9
Europe and CIS,110,GOVERNMENT OF FINLAND,FIN,Finland,FIN_GOVT,Finland Government,0.17%,3126890.33
Europe and CIS,112,GOVERNMENT OF FRANCE,FRA,France,FRA_GOVT,France Government,0.00%,603.4
Europe and CIS,117,GOVERNMENT OF GERMANY,DEU,Germany,DEU_GOVT,Germany Government,0.04%,780723.61
Europe and CIS,119,GOVERNMENT OF GREECE,GRC,Greece,GRC_GOVT,Greece Government,0.00%,21398.01
Europe and CIS,129,GOVERNMENT OF HUNGARY,HUN,Hungary,HUN_GOVT,Hungary Government,0.00%,0
Europe and CIS,137,GOVERNMENT OF ITALY,ITA,Italy,ITA_GOVT,Italy Government,0.00%,3341.74
Europe and CIS,141,GOVERNMENT OF JAPAN,JPN,Japan,JPN_GOVT,Japan Government,0.01%,126497.65
Europe and CIS,142,GOVERNMENT OF KAZAKHSTAN,KAZ,Kazakhstan,KAZ_GOVT,Kazakhstan Government,0.05%,972912.14
Europe and CIS,145,GOVERNMENT OF KUWAIT,KWT,Kuwait,KWT_GOVT,Kuwait Government,0.00%,29584.34
Europe and CIS,152,GOVERNMENT OF LIECHTENSTEIN,LIE,Liechtenstein,LIE_GOVT,Liechtenstein Government,0.00%,18588.61
Europe and CIS,163,"GOVERNMENT OF MACEDONIA, THE F",MKD,Macedonia,MKD_GOVT,Macedonia Government,0.08%,1524931.58
Europe and CIS,182,GOVERNMENT OF NETHERLANDS,NLD,Netherlands,NLD_GOVT,Netherlands Government,0.09%,1648000.28
Europe and CIS,187,GOVERNMENT OF NORWAY,NOR,Norway,NOR_GOVT,Norway Government,0.25%,4680132.98
Europe and CIS,198,GOVERNMENT OF POLAND,POL,Poland,POL_GOVT,Poland Government,0.00%,69585.56
Europe and CIS,205,GOVERNMENT OF ROMANIA,ROM,Romania,ROM_GOVT,Romania Government,0.06%,1159744.94
Europe and CIS,206,GOVERNMENT OF RUSSIAN FEDERATI,RUS,Russian Federation,RUS_GOVT,Russian Federation Government,0.05%,836481.92
Europe and CIS,216,GOVERNMENT OF SLOVAK REPUBLIC,SVK,Slovak Republic,SVK_GOVT,Slovak Republic Government,0.01%,245258.04
Europe and CIS,231,GOVERNMENT OF SWEDEN,SWE,Sweden,SWE_GOVT,Sweden Government,0.00%,0
Europe and CIS,232,GOVERNMENT OF SWITZERLAND,CHE,Switzerland,CHE_GOVT,Switzerland Government,0.12%,2223194.83
Europe and CIS,237,GOVERNMENT OF TOGO,TGO,Togo,TGO_GOVT,Togo Government,0.00%,0
Europe and CIS,244,GOVERNMENT OF TURKEY,TUR,Turkey,TUR_GOVT,Turkey Government,0.52%,9551803.82
Europe and CIS,248,GOVERNMENT OF UNITED KINGDOM,GBR,United Kingdom,GBR_GOVT,United Kingdom Government,0.02%,453811.91
Europe and CIS,250,ALLOCATED INTEREST,UN_AGY 1,UN AGENCY 1,UND,AGY_UNDETERMINED,0.00%,54341.09
Europe and CIS,253,GOVERNMENT OF UNITED STATES OF,USA,United States of America,USA_GOVT,United States of America Gover,0.00%,78557.66
Europe and CIS,280,EUROPEAN UNION,FUNDS_EU,FUNDS_EU,EU,EUROPEAN UNION,0.30%,5484430.58
Europe and CIS,296,UNITED NATIONS,UN_AGY 1,UN AGENCY 1,UN,United Nations,0.05%,990107.15
Europe and CIS,297,UNAIDS,UN_AGY 1,UN AGENCY 1,UNAIDS,AGY_UNAIDS,0.00%,1848.74
Europe and CIS,311,PRIVATE SECTOR,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,PRIVSECT,PRIV_PRIVATE SECTOR,0.00%,0
Europe and CIS,327,"GLOBAL FUND TO FIGHT AIDS, TUB",FUNDS_GFATM,FUNDS_GFATM,GFATM,GFATM,1.76%,32494737.48
Europe and CIS,550,CANADIAN INTERNATIONAL DEVELOP,CAN,Canada,CAN_MIN,Canada Ministry,0.00%,16340.79
Europe and CIS,551,DEPARTMENT FOR INT'L DEVELOPME,GBR,United Kingdom,GBR_GOVT,United Kingdom Government,0.04%,773746.07
Europe and CIS,5510,People Living with HIV/AIDS,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,ECUO,PRIV,0.00%,0
Europe and CIS,555,SWEDISH INT'L DEVELOPMENT COOP,SWE,Sweden,SIDA,SIDA,0.18%,3390619.82
Europe and CIS,559,OFFICE OF THE HIGH COMMISSIONE,UN_AGY 1,UN AGENCY 1,OHCHR,AGY_OFFICE OF THE HIGH COMMISS,0.02%,281410.06
Europe and CIS,821,POL-POLISH-JAPANESE COOPERATIO,OTH_UND1,OTHERS_UNIDENTIFIED1,OTH_UND2,OTHERS_UNIDENTIFIED2,0.00%,-0.12
Europe and CIS,983,BYE-FOUNDATION OPEN SOCIETY IN,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,FOSI,PRIV_BYE-FOUNDATION OPEN SOCIE,0.00%,39169.77
Europe and CIS,1059,Armenia Government,ARM,Armenia,ARM_GOVT,Armenia Government,0.27%,5048263.18
Europe and CIS,1060,AZE-GOVERNMENT,AZE,Azerbaijan,AZE_GOVT,Azerbaijan Government,0.27%,4902881.1
Europe and CIS,1064,GEO-GOVERNMENT,GEO,Republic of Georgia,GEO_GOVT,Republic of Georgia Government,0.00%,56803.67
Europe and CIS,1077,UZB-GOVERNMENT,UZB,Uzbekistan,UZB_GOVT,Uzbekistan Government,0.02%,317249.74
Europe and CIS,1232,ALB-SLOVENIAN ITF FOR MINE ACT,ALB,Albania,ALB_GOVT,Albania Government,0.00%,14915.57
Europe and CIS,1245,KOS-KOSOVO FOUND. FOR OPEN SOC,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,KFOS,PRIV_KOS-KOSOVO FOUND. FOR OPE,0.00%,10137.49
Europe and CIS,1256,ROM-OTHER LOCAL AUTHORITIES,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,LOCA,PRIV_ROM-OTHER LOCAL AUTHORITI,0.00%,0
Europe and CIS,1336,BUL-MINISTRY OF LABOUR & SOCIA,BGR,Bulgaria,BGR_MIN2,Bulgaria Ministry2,0.00%,0
Europe and CIS,1452,BUL-MUNICIPALITIES,BGR,Bulgaria,BGR_MIN,Bulgaria Ministry,0.00%,0
Europe and CIS,1545,GEO-OSCE,MUTLI_AGY2,MULTI-LATERAL AGENCY2,0SCE,INTER-GOVERN_EUROP SEC ORG,0.00%,0
Europe and CIS,1576,UAE-PROGRAMME COST SHARING,UN_AGY 1,UN AGENCY 1,PCSH,AGY_UAE-PROGRAMME COST SHARING,0.00%,641.69
Europe and CIS,1612,TUR-PRIVATE SECTOR,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,PRIVSECT,PRIV_PRIVATE SECTOR,0.05%,957679.59
Europe and CIS,1655,RUSSIAN GOVERNMENT,RUS,Russian Federation,RUS_GOVT,Russian Federation Government,0.00%,36242.66
Europe and CIS,1784,POL-UNAIDS,UN_AGY 1,UN AGENCY 1,UNAIDS,AGY_UNAIDS,0.00%,-40000
Europe and CIS,1863,UN Office in Vienna,UN_AGY 1,UN AGENCY 1,UNOV,AGY_UN Office in Vienna,0.00%,393.74
Europe and CIS,1865,UN Information Centre,UN_AGY 1,UN AGENCY 1,UNIC,AGY_UN Information Centre,0.00%,99.16
Europe and CIS,10003,Global Environment Fund Truste,FUNDS_GEF,FUNDS_GEF,GEFTRUSTEE,GEF TRUSTEE,0.00%,-6508.22
Europe and CIS,10012,BILL AND MELINDA GATES FOUNDAT,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,GATESFOUND,PRIV_BILL AND MELINDA GATES FO,0.01%,202440.73
Europe and CIS,10062,World Wildlife Fund -WWF,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,WWF,PRIV_WORLD WILDLIFE FUND- WWF,0.00%,0
Europe and CIS,10102,UNOCHA,UN_AGY 1,UN AGENCY 1,OCHA,AGY_UNOCHA1,0.00%,29633.46
Europe and CIS,10153,UN Department of Safety and Se,UN_AGY 1,UN AGENCY 1,UNSECOORD,AGY_UNSECOORD,0.00%,10.8
Europe and CIS,10159,EUROPEAN COMMISSION,FUNDS_EU,FUNDS_EU,EU,EUROPEAN UNION,1.35%,24968505.91
Europe and CIS,10238,UNISDR,UN_AGY 1,UN AGENCY 1,UNISDR,AGY_UNISDR,0.00%,60.24
Europe and CIS,10245,OPEN SOCIETY INSTITUTE,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,OSI,PRIV_OPEN SOCIETY INSTITUTE,0.03%,614869.37
Europe and CIS,10277,VODAFONE,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,VODAFONE,PRIV_VODAFONE,0.00%,0
Europe and CIS,10282,SWISS AGY FOR DEVELOPMENT & CO,CHE,Switzerland,CHE_MIN,Switzerland Ministry,0.16%,2980375.93
Europe and CIS,10284,KOSOVO GOVERNMENT,KOS,Kosovo (As per UNSCR 1244),KOS_GOVT,Kosovo Government,0.03%,552195.14
Europe and CIS,10315,ORG FOR SECURITY AND COOPERATI,MUTLI_AGY2,MULTI-LATERAL AGENCY2,0SCE,INTER-GOVERN_EUROP SEC ORG,0.03%,474321.16
Europe and CIS,10335,HELVETAS,OTH_UND1,OTHERS_UNIDENTIFIED1,OTH_UND2,OTHERS_UNIDENTIFIED2,0.00%,0
Europe and CIS,10342,OXFAM,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,OXFAM,PRIV_OXFORD,0.00%,30123.69
Europe and CIS,10358,MINISTRY OF HEALTH OF TURKMENI,TKM,Turkmenistan,TKM_MIN,Turkmenistan Ministry,0.01%,164923.95
Europe and CIS,10361,ZAYED FOUNDATION,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,ZAYED FOUN,PRIV_ZAYED FOUNDATION,0.00%,136.6
