Region Code Description,Donor,Donor Description,Donor Rollup Level 3,Donor Rollup Level 3 Descr,Donor Rollup Level 4,Donor Rollup Level 4 Descr,Expenses,Expenses
Global and Others,11172,Carnegie Endowment for Int'l P,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,CEIP,PRIV_USA,0.00%,0
Global and Others,11177,CADBURY HOLDINGS LTD,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,CADBURY,PRIV_UNITED KINGDOM,0.00%,25
Global and Others,11190,SPAIN MDG FUND,UN_AGY 1,UN AGENCY 1,SPAIN MDG,MULTIAGY_UNDP,0.00%,0
Global and Others,11198,Foundation for Advanced Studie,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,FASID,PRIV_JAPAN,0.00%,0
Global and Others,11202,AJG Foundation,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,ADDIE GUTT,PRIV_USA,0.00%,0
Global and Others,11206,University of Gothenburg,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,UNIVGOTHEN,PRIV_SWEDEN,0.00%,0
Global and Others,11207,US Department of State,USA,United States of America,USA_GOVT,United States of America Gover,0.00%,0
Global and Others,11211,IRISH AID,IRL,Ireland,IRL_GOVT,Ireland Government,(0.00%),(364)
Global and Others,11234,Australian Agency for Int'l De,AUS,Australia,AUS_MIN,Australia Ministry,0.06%,"1,080,675"
Global and Others,11266,Austrian Development Agency,AUT,Austria,AUT_GOVT,Austria Government,0.00%,0
Global and Others,11313,Asia Society,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,ASIA SOCIE,PRIV_NON FOR PROFIT_USA,0.00%,0
Global and Others,11378,Danish Institute for Int'l Stu,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,DIIS,PRIV_DENMARK,(0.00%),(120)
Global and Others,11445,UNOPS - EIF Trust Fund manager,UN_AGY 1,UN AGENCY 1,EIF TFM,MULITAG_EIF TF,0.00%,0
Global and Others,11446,Over seas Development Institut,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,ODI,PRIV_BRITAIN,0.00%,"5,486"
Global and Others,11449,Foundation for Global Compact,UN_AGY 1,UN AGENCY 1,GLOB_COMP_FOUND,UN,0.00%,"39,054"
Global and Others,11460,The Europian Parliament,MUTLI_AGY2,MULTI-LATERAL AGENCY2,EU,EUROPEAN UNION,0.00%,0
Global and Others,11517,OIOS,UN_AGY 1,UN AGENCY 1,OIOS,UN_OIOS,0.00%,0
Global and Others,11559,World Youth Leader Forum,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,WYLF,PRIV,0.00%,0
Global and Others,11582,INTL ISLAMIC TRADE FINANCE CO,MUTLI_AGY2,MULTI-LATERAL AGENCY2,ITFC,INTL ISLAMIC TRADE FINANCE CO,0.00%,0
Global and Others,11604,Sweden Folke Bernadotte Academ,SWE,Sweden,SWE_GOVT,Sweden Government,0.00%,"12,813"
Global and Others,11685,AMERICAN JEWISH WORLD SERVICE,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,AJWS,PRIV,0.00%,"29,422"
Global and Others,11688,DEUTSCHE GESELLSCHAFT FUR INTE,DEU,Germany,DEU_AGY_GIZ,Germany Agency GIZ,0.03%,"568,903"
Global and Others,11724,European Comm. Humanit. Aid Of,MUTLI_AGY2,MULTI-LATERAL AGENCY2,EU,EUROPEAN UNION,0.02%,"421,142"
Global and Others,11817,GRM,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,GRM,GRM,0.00%,"6,908"
Global and Others,11858,Danish Church Aid,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,DANCHURCH,Danish Church Aid,0.00%,0
Global and Others,11929,MDTFO/UNDP CVF,MDTF1,BU,BOM_OFA_ACCOUNTS,MDTFO/UNDP CVF,0.00%,"49,391"
Global and Others,11931,Motorola Solutions Uk Limited,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,MOTOROLA S,Motorola Solutions Uk Limited,0.00%,"5,392"
Global and Others,11999,Motorola Solutions Foundation,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,MOT. FOUN.,Motorola Solutions Foundation,0.00%,"36,038"
Global and Others,54392,Ministry of Foreign Affairs an,KOR,Republic of Korea,KOR_MIN,Republic of Korea Ministry,0.04%,"686,852"
Latin America & the Caribbean,-,-,-,-,-,-,0.00%,0
Latin America & the Caribbean,1,UN DEPT OF ECONOMIC AND SOCIAL,UN_AGY 1,UN AGENCY 1,UNDESA,AGY_UN DEPT OF ECONOMIC AND SO,0.00%,0
Latin America & the Caribbean,3,INTERNATIONAL LABOUR ORGANIZAT,UN_AGY 1,UN AGENCY 1,ILO,AGY_INTERNATIONAL LABOUR ORGAN,0.00%,0
Latin America & the Caribbean,4,FOOD AND AGRICULTURE ORGANIZAT,UN_AGY 1,UN AGENCY 1,FAO,AGY_FOOD AND AGRICULTURE ORGAN,0.00%,0
Latin America & the Caribbean,5,UNESCO,UN_AGY 1,UN AGENCY 1,UNESCO,AGY_UNITED NATIONS EDUCATIONAL,0.01%,"180,648"
Latin America & the Caribbean,6,WORLD HEALTH ORGANIZATION,UN_AGY 1,UN AGENCY 1,WHO,AGY_WORLD HEALTH ORGANIZATION,0.00%,"20,128"
Latin America & the Caribbean,7,INTERNATIONAL CIVIL AVIATION,UN_AGY 1,UN AGENCY 1,ICAO,AGY_INTERNATIONAL CIVIL AVIAT,0.00%,0
Latin America & the Caribbean,8,WORLD METEOROLOGICAL ORGANIZAT,UN_AGY 1,UN AGENCY 1,WMO,AGY_WORLD METEOROLOGICAL ORGAN,0.00%,0
Latin America & the Caribbean,10,INTERNATIONAL TELECOMMUNICATIO,UN_AGY 1,UN AGENCY 1,ITU,AGY_INTERNATIONAL TELECOMMUNIC,0.00%,0
Latin America & the Caribbean,11,UNITED NATIONS VOLUNTEERS,UN_AGY 1,UN AGENCY 1,UNDP(UNV),UNDP - United Nations Voluntee,0.00%,0
Latin America & the Caribbean,12,UNITED NATIONS DEVELOPMENT PRO,UN_AGY 1,UN AGENCY 1,UNDP_AGY,AGY_UNITED NATIONS DEVELOPMENT,0.06%,"1,006,447"
Latin America & the Caribbean,13,UN INDUSTRIAL DEVELOPMENT ORGA,UN_AGY 1,UN AGENCY 1,UNIDO,AGY_UN INDUSTRIAL DEVELOPMENT,0.00%,0
Latin America & the Caribbean,14,UNIVERSAL POSTAL UNION,UN_AGY 1,UN AGENCY 1,UPU,AGY_UNIVERSAL POSTAL UNION,0.00%,0
Latin America & the Caribbean,15,WORLD BANK (INT'L. BANK FOR RE,MUTLI_AGY2,MULTI-LATERAL AGENCY2,WB,WORLD BANK,0.00%,"3,181"
Latin America & the Caribbean,16,INTER-AMERICAN DEVELOPMENT BAN,MUTLI_AGY2,MULTI-LATERAL AGENCY2,IDB,Inter-American Development Ban,0.02%,"395,263"
Latin America & the Caribbean,18,ASIAN DEVELOPMENT BANK,MUTLI_AGY2,MULTI-LATERAL AGENCY2,ASDB,Asian Development Bank,0.00%,0
Latin America & the Caribbean,19,ARAB FUND FOR ECONOMIC & SOCIA,MUTLI_AGY2,MULTI-LATERAL AGENCY2,AFESD,Arab Fund for Economic and Soc,0.00%,0
Latin America & the Caribbean,20,ISLAMIC DEVELOPMENT BANK,MUTLI_AGY2,MULTI-LATERAL AGENCY2,ISDB,ISLAMIC DEVELOPMENT BANK,0.00%,0
Latin America & the Caribbean,21,ECONOMIC COMMISSION FOR LATIN,UN_AGY 1,UN AGENCY 1,ECLAC,AGY_ECONOMIC COMMISSION FOR LA,0.00%,0
Latin America & the Caribbean,23,UN CENTRE FOR HUMAN SETTLEMENT,UN_AGY 1,UN AGENCY 1,UNCHS,AGY_UN CENTRE FOR HUMAN SETTLE,0.00%,0
Latin America & the Caribbean,24,INTERNATIONAL FINANCE CORPORAT,MUTLI_AGY2,MULTI-LATERAL AGENCY2,IFC,INTERNATIONAL FINANCE CORP,0.00%,0
Latin America & the Caribbean,25,EUROPEAN BANK FOR RECONSTRUCTI,MUTLI_AGY2,MULTI-LATERAL AGENCY2,EBRD,Euro Bank for Reconstruct & De,0.00%,0
Latin America & the Caribbean,26,CARIBBEAN DEVELOPMENT BANK,MUTLI_AGY2,MULTI-LATERAL AGENCY2,CDB,Caribbean Development Bank,0.00%,0
Latin America & the Caribbean,27,INTERNATIONAL TRADE CENTRE,UN_AGY 1,UN AGENCY 1,ITC,AGY_INTERNATIONAL TRADE CENTRE,0.00%,0
Latin America & the Caribbean,28,UN Office on Drugs and Crime,UN_AGY 1,UN AGENCY 1,UNODC,AGY_UN INTERNATIONAL DRUG CONT,0.00%,0
Latin America & the Caribbean,29,INTERNATIONAL NON-GOVERNMENTAL,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,NGO(INTL),PRIV_INTERNATIONAL NON-GOVERNM,0.00%,0
Latin America & the Caribbean,30,NON-GOVERNMENTAL ORGANIZATION,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,NGO(NATL)1,PRIV_NON-GOVERNMENTAL ORGANIZA,0.00%,0
Latin America & the Caribbean,31,UNITED NATIONS POPULATION FUND,UN_AGY 1,UN AGENCY 1,UNFPA,AGY_UNITED NATIONS POPULATION,0.00%,"39,849"
Latin America & the Caribbean,32,UN Women,UN_AGY 1,UN AGENCY 1,UNIFEM,AGY_UN DEVELOPMENT FUND FOR WO,0.00%,"38,410"
Latin America & the Caribbean,35,UNITED NATIONS CHILDREN'S FUND,UN_AGY 1,UN AGENCY 1,UNICEF,AGY_UNITED NATIONS CHILDREN'S,0.00%,"25,584"
Latin America & the Caribbean,36,INTERNATIONAL FUND FOR AGRICUL,UN_AGY 1,UN AGENCY 1,IFAD,AGY_NTERNATIONAL FUND FOR AGRI,0.00%,578
Latin America & the Caribbean,37,WORLD FOOD PROGRAMME,UN_AGY 1,UN AGENCY 1,WFP,AGY_WORLD FOOD PROGRAMME,0.01%,"93,496"
Latin America & the Caribbean,38,UNOCHA,UN_AGY 1,UN AGENCY 1,OCHA,AGY_UNOCHA1,0.02%,"387,644"
Latin America & the Caribbean,39,INTERNATIONAL MONETARY FUND,MUTLI_AGY2,MULTI-LATERAL AGENCY2,IMF,INTERNATIONAL MONETARY FUND,0.00%,0
Latin America & the Caribbean,40,UN HIGH COMMISSIONER FOR REFUG,UN_AGY 1,UN AGENCY 1,UNHCR,AGY_UN HIGH COMMISSIONER FOR R,0.00%,0
Latin America & the Caribbean,41,UNITED NATIONS ENVIRONMENT PRO,UN_AGY 1,UN AGENCY 1,UNEP,AGY_UNITED NATIONS ENVIRONMENT,0.01%,"139,427"
Latin America & the Caribbean,42,DEVELOPMENT NETWORK,MUTLI_AGY2,MULTI-LATERAL AGENCY2,DEVNET,Development Network,0.01%,"110,193"
Latin America & the Caribbean,43,INTERNATIONAL ORGANIZATION FOR,UN_AGY 1,UN AGENCY 1,IOM,AGY_INTERNATIONAL ORGANIZATION,0.00%,0
Latin America & the Caribbean,49,GOVERNMENT OF ANGOLA,AGO,Angola,AGO_GOVT,Angola Government,0.00%,0
Latin America & the Caribbean,50,GOVERNMENT OF ANGUILLA,AIA,Anguilla,AIA_GOVT,Anguilla Government,0.00%,0
Latin America & the Caribbean,52,GOVERNMENT OF ARGENTINA,ARG,Argentina,ARG_GOVT,Argentina Government,0.00%,0
Latin America & the Caribbean,55,GOVERNMENT OF AUSTRALIA,AUS,Australia,AUS_GOVT,Australia Government,0.00%,"14,915"
Latin America & the Caribbean,56,GOVERNMENT OF AUSTRIA,AUT,Austria,AUT_GOVT,Austria Government,0.00%,0
Latin America & the Caribbean,57,GOVERNMENT OF AZERBAIJAN,AZE,Azerbaijan,AZE_GOVT,Azerbaijan Government,0.00%,0
Latin America & the Caribbean,61,GOVERNMENT OF BELGIUM,BEL,Belgium,BEL_GOVT,Belgium Government,(0.00%),"(2,822)"
Latin America & the Caribbean,62,GOVERNMENT OF BENIN,BEN,Benin,BEN_GOVT,Benin Government,0.00%,0
Latin America & the Caribbean,63,GOVERNMENT OF BERMUDA,BMU,Bermuda,BMU_GOVT,Bermuda Government,0.00%,0
Latin America & the Caribbean,66,GOVERNMENT OF BHUTAN,BTN,Bhutan,BTN_GOVT,Bhutan Government,0.00%,0
Latin America & the Caribbean,69,GOVERNMENT OF BOLIVIA,BOL,Bolivia,BOL_GOVT,Bolivia Government,0.02%,"436,008"
Latin America & the Caribbean,71,GOVERNMENT OF BRAZIL,BRA,Brazil,BRA_GOVT,Brazil Government,1.15%,"21,024,853"
Latin America & the Caribbean,74,GOVERNMENT OF VIRGIN ISLANDS (,VGB,British Virgin Islands,VGB_GOVT,British Virgin Islands Governm,0.00%,0
Latin America & the Caribbean,75,"GOVERNMENT OF BELARUS, REPUBLI",BLR,Republic of Belarus,BLR_GOVT,Republic of Belarus Government,0.00%,0
Latin America & the Caribbean,76,GOVERNMENT OF BELIZE,BLZ,Belize,BLZ_GOVT,Belize Government,0.00%,0
Latin America & the Caribbean,78,GOVERNMENT OF CANADA,CAN,Canada,CAN_GOVT,Canada Government,0.05%,"988,615"
Latin America & the Caribbean,79,GOVERNMENT OF CAYMAN ISLANDS,CYM,Cayman Islands,CYM_GOVT,Cayman Islands Government,0.00%,0
Latin America & the Caribbean,80,GOVERNMENT OF CZECH REPUBLIC,CZE,Czech Republic,CZE_GOVT,Czech Republic Government,0.00%,0
Latin America & the Caribbean,82,GOVERNMENT OF CHILE,CHL,Chile,CHL_GOVT,Chile Government,0.00%,"71,724"
Latin America & the Caribbean,86,GOVERNMENT OF COMOROS,COM,Comoros,COM_GOVT,Comoros Government,0.00%,0
Latin America & the Caribbean,87,GOVERNMENT OF COLOMBIA,COL,Colombia,COL_GOVT,Colombia Government,0.00%,0
Latin America & the Caribbean,88,GOVERNMENT OF COSTA RICA,CRI,Costa Rica,CRI_GOVT,Costa Rica Government,0.00%,0
Latin America & the Caribbean,89,GOVERNMENT OF CHINA,CHN,People's Republic of China,CHN_GOVT,People's Republic of China Gov,0.00%,0
Latin America & the Caribbean,90,GOVERNMENT OF CROATIA,HRV,Croatia,HRV_GOVT,Croatia Government,0.00%,0
Latin America & the Caribbean,91,GOVERNMENT OF CUBA,CUB,Cuba,CUB_GOVT,Cuba Government,0.00%,0
Latin America & the Caribbean,95,GOVERNMENT OF DENMARK,DNK,Denmark,DNK_GOVT,Denmark Government,0.00%,0
Latin America & the Caribbean,97,GOVERNMENT OF DOMINICA,DMA,Dominica,DMA_GOVT,Dominica Government,0.00%,0
Latin America & the Caribbean,98,GOVERNMENT OF DOMINICAN REPUBL,DOM,Dominican Republic,DOM_GOVT,Dominican Republic Government,0.43%,"7,939,115"
Latin America & the Caribbean,100,GOVERNMENT OF ECUADOR,ECU,Ecuador,ECU_GOVT,Ecuador Government,0.00%,0
Latin America & the Caribbean,101,GOVERNMENT OF EGYPT,EGY,Egypt,EGY_GOVT,Egypt Government,0.00%,0
Latin America & the Caribbean,102,GOVERNMENT OF EL SALVADOR,SLV,El Salvador,SLV_GOVT,El Salvador Government,0.00%,0
Latin America & the Caribbean,103,GOVERNMENT OF EQUATORIAL GUINE,GNQ,Equatorial Guinea,GNQ_GOVT,Equatorial Guinea Government,0.00%,0
Latin America & the Caribbean,104,GOVERNMENT OF ERITREA,ERI,Eritrea,ERI_GOVT,Eritrea Government,0.00%,0
Latin America & the Caribbean,110,GOVERNMENT OF FINLAND,FIN,Finland,FIN_GOVT,Finland Government,0.06%,"1,006,692"
Latin America & the Caribbean,112,GOVERNMENT OF FRANCE,FRA,France,FRA_GOVT,France Government,0.00%,"5,504"
Latin America & the Caribbean,117,GOVERNMENT OF GERMANY,DEU,Germany,DEU_GOVT,Germany Government,0.00%,"19,838"
Latin America & the Caribbean,118,GOVERNMENT OF GHANA,GHA,Ghana,GHA_GOVT,Ghana Government,0.00%,0
Latin America & the Caribbean,120,GOVERNMENT OF GRENADA,GRD,Grenada,GRD_GOVT,Grenada Government,0.00%,0
Latin America & the Caribbean,121,GOVERNMENT OF GUATEMALA,GTM,Guatemala,GTM_GOVT,Guatemala Government,0.38%,"6,969,114"
Latin America & the Caribbean,123,GOVERNMENT OF GUINEA,GIN,Guinea,GIN_GOVT,Guinea Government,0.00%,0
Latin America & the Caribbean,124,GOVERNMENT OF GUYANA,GUY,Guyana,GUY_GOVT,Guyana Government,0.00%,0
Latin America & the Caribbean,125,GOVERNMENT OF HAITI,HTI,Haiti,HTI_GOVT,Haiti Government,0.00%,0
Latin America & the Caribbean,128,GOVERNMENT OF HONDURAS,HND,Honduras,HND_GOVT,Honduras Government,0.00%,0
Latin America & the Caribbean,133,GOVERNMENT OF IRAN (ISLAMIC RE,IRN,Islamic Republic of Iran,IRN_GOVT,Islamic Republic of Iran Gover,0.00%,0
Latin America & the Caribbean,134,GOVERNMENT OF IRELAND,IRL,Ireland,IRL_GOVT,Ireland Government,0.00%,0
Latin America & the Caribbean,135,GOVERNMENT OF IRAQ,IRQ,Iraq,IRQ_GOVT,Iraq Government,0.00%,0
Latin America & the Caribbean,137,GOVERNMENT OF ITALY,ITA,Italy,ITA_GOVT,Italy Government,0.15%,"2,771,760"
Latin America & the Caribbean,139,GOVERNMENT OF JAMAICA,JAM,Jamaica,JAM_GOVT,Jamaica Government,0.00%,0
Latin America & the Caribbean,141,GOVERNMENT OF JAPAN,JPN,Japan,JPN_GOVT,Japan Government,0.00%,"56,703"
Latin America & the Caribbean,145,GOVERNMENT OF KUWAIT,KWT,Kuwait,KWT_GOVT,Kuwait Government,0.00%,"4,419"
Latin America & the Caribbean,148,"GOVERNMENT OF LATVIA, REPUBLIC",LVA,Latvia,LVA_GOVT,Latvia Government,0.00%,0
Latin America & the Caribbean,150,GOVERNMENT OF LESOTHO,LSO,Lesotho,LSO_GOVT,Lesotho Government,0.00%,0
Latin America & the Caribbean,155,GOVERNMENT OF LUXEMBOURG,LUX,Luxembourg,LUX_GOVT,Luxembourg Government,0.08%,"1,510,232"
Latin America & the Caribbean,156,GOVERNMENT OF MADAGASCAR,MDG,Madagascar,MDG_GOVT,Madagascar Government,0.00%,0
Latin America & the Caribbean,163,"GOVERNMENT OF MACEDONIA, THE F",MKD,Macedonia,MKD_GOVT,Macedonia Government,0.00%,0
Latin America & the Caribbean,165,GOVERNMENT OF MEXICO,MEX,Mexico,MEX_GOVT,Mexico Government,0.00%,0
Latin America & the Caribbean,167,GOVERNMENT OF MALI,MLI,Mali,MLI_GOVT,Mali Government,0.00%,0
Latin America & the Caribbean,168,GOVERNMENT OF MALAWI,MWI,Malawi,MWI_GOVT,Malawi Government,0.00%,0
Latin America & the Caribbean,173,GOVERNMENT OF MONTSERRAT,MSR,Montserrat,MSR_GOVT,Montserrat Government,0.00%,0
Latin America & the Caribbean,177,GOVERNMENT OF NETHERLANDS ANTI,NAN,Netherlands Antilles,NAN_GOVT,Neth Antilles Government,0.00%,0
Latin America & the Caribbean,178,GOVERNMENT OF NAURU,NRU,Nauru,NRU_GOVT,Nauru Government,0.00%,0
Latin America & the Caribbean,182,GOVERNMENT OF NETHERLANDS,NLD,Netherlands,NLD_GOVT,Netherlands Government,0.05%,"901,712"
Latin America & the Caribbean,183,GOVERNMENT OF NEW HEBRIDES,NHE,New Hebrides,NHE_GOVT,New Hebrides Government,0.00%,0
Latin America & the Caribbean,184,GOVERNMENT OF NICARAGUA,NIC,Nicaragua,NIC_GOVT,Nicaragua Government,0.07%,"1,201,034"
Latin America & the Caribbean,187,GOVERNMENT OF NORWAY,NOR,Norway,NOR_GOVT,Norway Government,0.13%,"2,442,443"
Latin America & the Caribbean,191,PALESTINIAN AUTHORITY,PSE,Occupied Palestine,PSE_GOVT,Occupied Palestine Government,0.00%,0
Latin America & the Caribbean,192,GOVERNMENT OF PANAMA,PAN,Panama,PAN_GOVT,Panama Government,0.01%,"239,241"
Latin America & the Caribbean,193,GOVERNMENT OF PARAGUAY,PRY,Paraguay,PRY_GOVT,Paraguay Government,0.00%,0
Latin America & the Caribbean,194,GOVERNMENT OF PERU,PER,Peru,PER_GOVT,Peru Government,0.00%,"2,191"
Latin America & the Caribbean,197,GOVERNMENT OF PAPUA NEW GUINEA,PNG,Papua New Guinea,PNG_GOVT,Papua New Guinea Government,0.00%,0
Latin America & the Caribbean,199,GOVERNMENT OF PORTUGAL,PRT,Portugal,PRT_GOVT,Portugal Government,0.00%,0
Latin America & the Caribbean,200,GOVERNMENT OF CONGO,COG,Congo,COG_GOVT,Congo Government,0.00%,0
Latin America & the Caribbean,202,GOVERNMENT OF QATAR,QAT,Qatar,QAT_GOVT,Qatar Government,0.00%,0
Latin America & the Caribbean,204,GOVERNMENT OF REPUBLIC OF KORE,KOR,Republic of Korea,KOR_GOVT,Republic of Korea Government,0.00%,"4,727"
Latin America & the Caribbean,215,GOVERNMENT OF SINGAPORE,SGP,Singapore,SGP_GOVT,Singapore Government,0.00%,0
Latin America & the Caribbean,220,GOVERNMENT OF SPAIN,ESP,Spain,ESP_GOVT,Spain Government,0.02%,"328,298"
Latin America & the Caribbean,223,GOVERNMENT OF SAINT KITTS AND,KNA,Saint Kitts and Nevis,KNA_GOVT,Saint Kitts and Nevis Governme,0.00%,0
Latin America & the Caribbean,224,GOVERNMENT OF SAINT LUCIA,LCA,Saint Lucia,LCA_GOVT,Saint Lucia Government,0.00%,0
Latin America & the Caribbean,226,GOVERNMENT OF SAINT VINCENT AN,VCT,Saint Vincent and the Grenadin,VCT_GOVT,Saint Vincent and the Grenadin,0.00%,0
Latin America & the Caribbean,228,GOVERNMENT OF SURINAME,SUR,Suriname,SUR_GOVT,Suriname Government,0.00%,"79,105"
Latin America & the Caribbean,231,GOVERNMENT OF SWEDEN,SWE,Sweden,SWE_GOVT,Sweden Government,0.00%,0
Latin America & the Caribbean,232,GOVERNMENT OF SWITZERLAND,CHE,Switzerland,CHE_GOVT,Switzerland Government,0.13%,"2,295,395"
Latin America & the Caribbean,235,GOVERNMENT OF TURKS AND CAICOS,TCA,Turks and Caicos,TCA_GOVT,Turks and Caicos Government,0.00%,0
Latin America & the Caribbean,237,GOVERNMENT OF TOGO,TGO,Togo,TGO_GOVT,Togo Government,0.00%,0
Latin America & the Caribbean,240,GOVERNMENT OF TRINIDAD AND TOB,TTO,Trinidad and Tobago,TTO_GOVT,Trinidad and Tobago Government,0.00%,0
Latin America & the Caribbean,243,GOVERNMENT OF TUNISIA,TUN,Tunisia,TUN_GOVT,Tunisia Government,0.00%,0
Latin America & the Caribbean,244,GOVERNMENT OF TURKEY,TUR,Turkey,TUR_GOVT,Turkey Government,0.00%,0
Latin America & the Caribbean,248,GOVERNMENT OF UNITED KINGDOM,GBR,United Kingdom,GBR_GOVT,United Kingdom Government,0.00%,"10,824"
Latin America & the Caribbean,250,ALLOCATED INTEREST,UN_AGY 1,UN AGENCY 1,UND,AGY_UNDETERMINED,0.00%,"37,090"
Latin America & the Caribbean,252,GOVERNMENT OF URUGUAY,URY,Uruguay,URY_GOVT,Uruguay Government,0.00%,0
Latin America & the Caribbean,253,GOVERNMENT OF UNITED STATES OF,USA,United States of America,USA_GOVT,United States of America Gover,0.00%,0
Latin America & the Caribbean,255,GOVERNMENT OF VENEZUELA,VEN,Venezuela,VEN_GOVT,Venezuela Government,0.82%,"14,909,656"
Latin America & the Caribbean,275,CENTRAL AMER BANK FOR EOCNOMIC,MUTLI_AGY2,MULTI-LATERAL AGENCY2,CABEI,CENTRAL AMER BANK FOR ECONOMIC,0.00%,0
Latin America & the Caribbean,280,EUROPEAN UNION,MUTLI_AGY2,MULTI-LATERAL AGENCY2,EU,EUROPEAN UNION,0.35%,"6,327,957"
Latin America & the Caribbean,281,INTERNATIONAL DEVELOPMENT RESE,CAN,Canada,CAN_MIN,Canada Ministry,0.00%,0
Latin America & the Caribbean,283,INSTITUTE REGIONAL DECO-COOPER,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,IRCOD,Unknown Type of Agency,0.00%,0
Latin America & the Caribbean,288,ORGANIZATION OF AMERICAN STATE,MUTLI_AGY2,MULTI-LATERAL AGENCY2,OAS,ORGANIZATN OF AMERICAN STATES,0.00%,0
Latin America & the Caribbean,291,ORGANIZATION OF PETROLEUM EXPO,MUTLI_AGY2,MULTI-LATERAL AGENCY2,OPEC,OPEC,0.00%,0
Latin America & the Caribbean,296,UNITED NATIONS,UN_AGY 1,UN AGENCY 1,UN,United Nations,0.03%,"638,460"
Latin America & the Caribbean,297,UNAIDS,UN_AGY 1,UN AGENCY 1,UNAIDS,AGY_UNAIDS,0.00%,"46,572"
Latin America & the Caribbean,299,SOROS FOUNDATION,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,SOROS,SOROS Foundation,0.00%,0
Latin America & the Caribbean,303,PAN AMERICAN HEALTH ORGANIZATI,UN_AGY 1,UN AGENCY 1,PAHO,AGY_PAN AMERICAN HEALTH ORGANI,0.00%,0
Latin America & the Caribbean,304,FORD FOUNDATION,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,FF,PRI_FORD FOUNDATION,0.00%,"13,354"
Latin America & the Caribbean,311,PRIVATE SECTOR,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,PRIVSECT,PRIV_PRIVATE SECTOR,0.00%,"3,190"
Latin America & the Caribbean,313,INCOME GENERATED FROM PROJECTS,UN_AGY 1,UN AGENCY 1,IGP,AGY_INCOME GENERATED FROM PROJ,0.03%,"584,123"
Latin America & the Caribbean,327,"GLOBAL FUND TO FIGHT AIDS, TUB",MUTLI_AGY2,MULTI-LATERAL AGENCY2,GFATM,GFATM,1.39%,"25,367,861"
Latin America & the Caribbean,328,AUSTRALIA AG FOR INTNL DEV:UNC,AUS,Australia,AUS_MIN,Australia Ministry,0.00%,0
Latin America & the Caribbean,329,DANIDA:,DNK,Denmark,DNK_MIN,Denmark Ministry,0.01%,"199,694"
Latin America & the Caribbean,353,CANADIAN INTL DEV AG:UNCDF,OTH_CDF1,OTHERS_UNCDF1,OTH_CDF2,OTHERS_UNCDF2,0.00%,0
Latin America & the Caribbean,392,US AG FOR INTNL. DEVLP :UNCDF,OTH_CDF1,OTHERS_UNCDF1,OTH_CDF2,OTHERS_UNCDF2,0.00%,0
Latin America & the Caribbean,393,WORLD VISION,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,WORLDVISIO,PRIV_WORLD VISION,0.00%,0
Latin America & the Caribbean,404,UNDP INDONESIA: UNCDF ONLY,-,-,-,-,0.00%,0
Latin America & the Caribbean,455,JAPANESE INTNL COOP AC.:UNCDF,JPN,Japan,JPN_GOVT,Japan Government,0.00%,0
Latin America & the Caribbean,471,AUSTRALIAN AG INTL DEV.:UNCDF,AUS,Australia,AUS_MIN,Australia Ministry,0.00%,0
Latin America & the Caribbean,536,DENMARK NATIONAL COMMITTEE,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,DENNC,PRIV_DENMARK NATIONAL COMMITTE,0.00%,0
Latin America & the Caribbean,550,CANADIAN INTERNATIONAL DEVELOP,CAN,Canada,CAN_MIN,Canada Ministry,0.33%,"5,970,701"
Latin America & the Caribbean,551,DEPARTMENT FOR INT'L DEVELOPME,GBR,United Kingdom,GBR_GOVT,United Kingdom Government,0.01%,"107,801"
Latin America & the Caribbean,555,SWEDISH INT'L DEVELOPMENT COOP,SWE,Sweden,SIDA,SIDA,0.32%,"5,786,665"
Latin America & the Caribbean,556,SNV NETHERLANDS DEVELOPMENT OR,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,SNV,Unknown Type of Agency,0.02%,"354,491"
Latin America & the Caribbean,559,OFFICE OF THE HIGH COMMISSIONE,UN_AGY 1,UN AGENCY 1,OHCHR,AGY_OFFICE OF THE HIGH COMMISS,0.00%,"33,458"
