"awardID","projectID","donorID","short_descr","long_descr","donor_type_lvl1","donor_type_lvl1_descr","donor_type_lvl3","donor_type_lvl3_descr"
"00011970","00011970","01354","MINHACIEND","COL-MINISTERIO DE HACIENDA Y C","PROG CTY","PROGRAMME COUNTRY","COL","Colombia"
"00011976","00011976","00087","COL","GOVERNMENT OF COLOMBIA","PROG CTY","PROGRAMME COUNTRY","COL","Colombia"
"00011976","00011976","00600","ALC.BOGOTA","COL-ALCALDIA MAYOR DE SANTAFE","PROG CTY","PROGRAMME COUNTRY","COL","Colombia"
"00011976","00011976","00737","CCF - C.S","COL-CCF- COST SHARING - COLOMB","MULTI_AGY","MULTI-LATERAL AGENCY","CCF - C.S","UN AGENCY 1"
"00011976","00011976","01026","GOB.CUND.","COL-GOBERNACION DE CUNDIAMARCA","PROG CTY","PROGRAMME COUNTRY","COL","Colombia"
"00011997","00011997","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00011997","00011997","00313","IGP","INCOME GENERATED FROM PROJECTS","MULTI_AGY","MULTI-LATERAL AGENCY","IGP","UN AGENCY 1"
"00011997","00048371","10465","AGENCIA CA","AGENCIA CATALANA DE COOP AL DESARROLLO","NON_PROG CTY","NON_PROGRAMME COUNTRY","ESP","Spain"
"00011997","00011997","11252","Convenio d","IDPAC","PROG CTY","PROGRAMME COUNTRY","COL","Colombia"
"00012020","00012020","00850","DAPRE","COL-DEPARTAMENTO ADMINISTRATIV","PROG CTY","PROGRAMME COUNTRY","COL","Colombia"
"00012022","00012022","00087","COL","GOVERNMENT OF COLOMBIA","PROG CTY","PROGRAMME COUNTRY","COL","Colombia"
"00012022","00012022","00603","ALC.CALI","COL-ALCALDIA SANTIAGO DE CALI","PROG CTY","PROGRAMME COUNTRY","COL","Colombia"
"00012022","00012022","00610","ALC.MEDELL","COL-ALCALDIA METROPOLITANA DE","PROG CTY","PROGRAMME COUNTRY","COL","Colombia"
"00012022","00012022","00877","DNP","COL-DEPARTAMENTO NACIONAL DE P","PROG CTY","PROGRAMME COUNTRY","COL","Colombia"
"00012022","00012022","01125","ICBF","COL-INSTITUTO COLOMBIANO DE BI","PRIV","PRIVATE SECTOR","PRIV_NATL 1","PRIVATE SECTOR NATIONAL 1"
"00012022","00012022","01339","MINAMBIENT","COL-MINISTERIO DEL MEDIO AMBIE","PROG CTY","PROGRAMME COUNTRY","COL","Colombia"
"00012093","00012093","10009","MPU","MONTREAL PROTOCOL","MULTI_AGY","MULTI-LATERAL AGENCY","MPU","UN AGENCY 1"
"00012107","00012107","10003","GEFTrustee","Global Environment Fund Trustee","MULTI_AGY","MULTI-LATERAL AGENCY","GEFTRUSTEE","UN AGENCY 1"
"00012108","00012108","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012108","00012108","10003","GEFTrustee","Global Environment Fund Trustee","MULTI_AGY","MULTI-LATERAL AGENCY","GEFTRUSTEE","UN AGENCY 1"
"00012117","00012117","10009","MPU","MONTREAL PROTOCOL","MULTI_AGY","MULTI-LATERAL AGENCY","MPU","UN AGENCY 1"
"00012138","00012138","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012138","00012138","10003","GEFTrustee","Global Environment Fund Trustee","MULTI_AGY","MULTI-LATERAL AGENCY","GEFTRUSTEE","UN AGENCY 1"
"00012171","00012171","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012171","00053230","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012171","00012171","11152","MFVAIS","MINISTRY OF FAMILY, VETERANS","PROG CTY","PROGRAMME COUNTRY","HRV","Croatia"
"00012171","00053230","11152","MFVAIS","MINISTRY OF FAMILY, VETERANS","PROG CTY","PROGRAMME COUNTRY","HRV","Croatia"
"00012171","00012171","11175","HRV-MHSW","MINISTRY OF HEALTH","PROG CTY","PROGRAMME COUNTRY","HRV","Croatia"
"00012175","00012175","10456","BEAZ","BEAZ","PRIV","PRIVATE SECTOR","PRIV_INTL 1","PRIVATE SECTOR INTERNATIONAL 1"
"00012175","00012175","10459","FAMSI","FAMSI DECENTRALIZED COOP COMMITTEE","PRIV","PRIVATE SECTOR","PRIV_INTL 1","PRIVATE SECTOR INTERNATIONAL 1"
"00012175","00012175","10461","VIAREGGIO","VIAREGGIO DECENTRALIZED COOP COMMITTEE","PRIV","PRIVATE SECTOR","PRIV_INTL 1","PRIVATE SECTOR INTERNATIONAL 1"
"00012175","00012175","10567","CUB-EUSKAL","EUKAL FONDOA","PRIV","PRIVATE SECTOR","PRIV_INTL 1","PRIVATE SECTOR INTERNATIONAL 1"
"00012175","00012175","10574","ONG-GRET","GRET-GRUPO DE INVERSTIGATCION E INTERCAM","PRIV","PRIVATE SECTOR","PRIV_INTL 1","PRIVATE SECTOR INTERNATIONAL 1"
"00012175","00012175","10575","CUB-Univyo","UNIVERSIDAD DE YORK CANADA","PRIV","PRIVATE SECTOR","PRIV_INTL 1","PRIVATE SECTOR INTERNATIONAL 1"
"00012175","00012175","10591","CUB-SIENA","COMITE SIENA","PRIV","PRIVATE SECTOR","PRIV_INTL 1","PRIVATE SECTOR INTERNATIONAL 1"
"00012175","00012175","10798","CUB-ADELAN","AGENCIA ADELANTE","PRIV","PRIVATE SECTOR","PRIV_INTL 1","PRIVATE SECTOR INTERNATIONAL 1"
"00012188","00012188","10003","GEFTrustee","Global Environment Fund Trustee","MULTI_AGY","MULTI-LATERAL AGENCY","GEFTRUSTEE","UN AGENCY 1"
"00012189","00012189","00187","NOR","GOVERNMENT OF NORWAY","NON_PROG CTY","NON_PROGRAMME COUNTRY","NOR","Norway"
"00012210","00012210","00024","IFC","INTERNATIONAL FINANCE CORPORATION","MULTI_AGY","MULTI-LATERAL AGENCY","MUTLI_AGY2","MULTI-LATERAL AGENCY2"
"00012210","00012210","00029","NGO(INTL)","INTERNATIONAL NON-GOVERNMENTAL ORGANIZAT","PRIV","PRIVATE SECTOR","PRIV_INTL 1","PRIVATE SECTOR INTERNATIONAL 1"
"00012210","00012210","00078","CAN","GOVERNMENT OF CANADA","NON_PROG CTY","NON_PROGRAMME COUNTRY","CAN","Canada"
"00012210","00012210","00220","SPA","GOVERNMENT OF SPAIN","NON_PROG CTY","NON_PROGRAMME COUNTRY","ESP","Spain"
"00012210","00012210","00291","OPEC","ORGANIZATION OF PETROLEUM EXPORTING COUN","MULTI_AGY","MULTI-LATERAL AGENCY","MUTLI_AGY2","MULTI-LATERAL AGENCY2"
"00012210","00012210","00922","ETEA","CUB-ESCUELA TECNICA EMPRESARIO","OTH","OTHERS","OTH_UND1","OTHERS_UNIDENTIFIED1"
"00012210","00012210","10451","CREMONA","CREMONA DECENTRALIZED COOR COMMITTEE","PRIV","PRIVATE SECTOR","PRIV_INTL 1","PRIVATE SECTOR INTERNATIONAL 1"
"00012210","00012210","10463","LOMBARDIA","REGIONE LOMBARDIA","PRIV","PRIVATE SECTOR","PRIV_INTL 1","PRIVATE SECTOR INTERNATIONAL 1"
"00012210","00012210","10566","CUB-HEGOA","HEGOA - DESCENTRALIZED COOPETATION COMM","PRIV","PRIVATE SECTOR","PRIV_NATL 1","PRIVATE SECTOR NATIONAL 1"
"00012210","00012210","10594","CUB-AMISTA","FUNDACION AMISTAD","PRIV","PRIVATE SECTOR","PRIV_INTL 1","PRIVATE SECTOR INTERNATIONAL 1"
"00012211","00012211","00327","GFATM","GLOBAL FUND TO FIGHT AIDS, TUBERCULOSIS","MULTI_AGY","MULTI-LATERAL AGENCY","GFATM","UN AGENCY 1"
"00012212","00012212","00232","SWI","GOVERNMENT OF SWITZERLAND","NON_PROG CTY","NON_PROGRAMME COUNTRY","CHE","Switzerland"
"00012220","00012220","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012220","00012220","00056","AUS","GOVERNMENT OF AUSTRIA","NON_PROG CTY","NON_PROGRAMME COUNTRY","AUT","Austria"
"00012221","00012221","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012221","00012221","00056","AUS","GOVERNMENT OF AUSTRIA","NON_PROG CTY","NON_PROGRAMME COUNTRY","AUT","Austria"
"00012221","00012221","00092","CVI","GOVERNMENT OF CAPE VERDE","PROG CTY","PROGRAMME COUNTRY","CPV","Cape Verde"
"00012221","00012221","00199","POR","GOVERNMENT OF PORTUGAL","NON_PROG CTY","NON_PROGRAMME COUNTRY","PRT","Portugal"
"00012224","00012224","00199","POR","GOVERNMENT OF PORTUGAL","NON_PROG CTY","NON_PROGRAMME COUNTRY","PRT","Portugal"
"00012226","00012226","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012227","00012227","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012227","00012227","00092","CVI","GOVERNMENT OF CAPE VERDE","PROG CTY","PROGRAMME COUNTRY","CPV","Cape Verde"
"00012227","00012227","10714","UNDP(JPAA)","UNDP AS AA FOR JP PASS THROUGH","MULTI_AGY","MULTI-LATERAL AGENCY","MDTF1","BU"
"00012239","00012239","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012245","00012245","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012245","00012245","10003","GEFTrustee","Global Environment Fund Trustee","MULTI_AGY","MULTI-LATERAL AGENCY","GEFTRUSTEE","UN AGENCY 1"
"00012250","00012250","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012250","00070414","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012250","00070414","00551","DFID","DEPARTMENT FOR INT'L DEVELOPMENT (DFID)","NON_PROG CTY","NON_PROGRAMME COUNTRY","GBR","United Kingdom"
"00012250","00070414","10714","UNDP(JPAA)","UNDP AS AA FOR JP PASS THROUGH","MULTI_AGY","MULTI-LATERAL AGENCY","MDTF1","BU"
"00012251","00012251","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012251","00012251","00187","NOR","GOVERNMENT OF NORWAY","NON_PROG CTY","NON_PROGRAMME COUNTRY","NOR","Norway"
"00012252","00012252","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012252","00012252","00015","IBRD","WORLD BANK (INT'L. BANK FOR RECONSTRUCTI","MULTI_AGY","MULTI-LATERAL AGENCY","MUTLI_AGY2","MULTI-LATERAL AGENCY2"
"00012252","00012252","00141","JPN","GOVERNMENT OF JAPAN","NON_PROG CTY","NON_PROGRAMME COUNTRY","JPN","Japan"
"00012252","00012252","00187","NOR","GOVERNMENT OF NORWAY","NON_PROG CTY","NON_PROGRAMME COUNTRY","NOR","Norway"
"00012252","00052654","00551","DFID","DEPARTMENT FOR INT'L DEVELOPMENT (DFID)","NON_PROG CTY","NON_PROGRAMME COUNTRY","GBR","United Kingdom"
"00012253","00012253","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012253","00012253","00015","IBRD","WORLD BANK (INT'L. BANK FOR RECONSTRUCTI","MULTI_AGY","MULTI-LATERAL AGENCY","MUTLI_AGY2","MULTI-LATERAL AGENCY2"
"00012253","00012253","00141","JPN","GOVERNMENT OF JAPAN","NON_PROG CTY","NON_PROGRAMME COUNTRY","JPN","Japan"
"00012253","00056380","00220","SPA","GOVERNMENT OF SPAIN","NON_PROG CTY","NON_PROGRAMME COUNTRY","ESP","Spain"
"00012260","00012260","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012260","00012260","00555","SIDA","SWEDISH INT'L DEVELOPMENT COOPERATION","NON_PROG CTY","NON_PROGRAMME COUNTRY","SWE","Sweden"
"00012262","00012262","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012262","00012262","00117","GER","GOVERNMENT OF GERMANY","NON_PROG CTY","NON_PROGRAMME COUNTRY","DEU","Germany"
"00012278","00012278","01286","MEC","ECU-MINISTERIO DE EDUCACION Y","PROG CTY","PROGRAMME COUNTRY","ECU","Ecuador"
"00012278","00012278","01791","UNDP","ECU-UNDP - ADJUSTMENTS","PROG CTY","PROGRAMME COUNTRY","ECU","Ecuador"
"00012282","00012282","00864","DGAC","ECU-DIRECCION GENERAL DE AVIAC","PRIV","PRIVATE SECTOR","PRIV_NATL 1","PRIVATE SECTOR NATIONAL 1"
"00012283","00012283","01438","MSP","ECU-MINISTERIO DE SALUD PUBLIC","PROG CTY","PROGRAMME COUNTRY","ECU","Ecuador"
"00012293","00012293","10003","GEFTrustee","Global Environment Fund Trustee","MULTI_AGY","MULTI-LATERAL AGENCY","GEFTRUSTEE","UN AGENCY 1"
"00012295","00012295","01458","MUN.GUAY","ECU-ILUSTRE MUNICIPIO DE GUAYA","PROG CTY","PROGRAMME COUNTRY","ECU","Ecuador"
"00012326","00012326","00101","EGY","GOVERNMENT OF EGYPT","PROG CTY","PROGRAMME COUNTRY","EGY","Egypt"
"00012326","00012326","10003","GEFTrustee","Global Environment Fund Trustee","MULTI_AGY","MULTI-LATERAL AGENCY","GEFTRUSTEE","UN AGENCY 1"
"00012329","00012329","00095","DEN","GOVERNMENT OF DENMARK","NON_PROG CTY","NON_PROGRAMME COUNTRY","DNK","Denmark"
"00012347","00012347","10003","GEFTrustee","Global Environment Fund Trustee","MULTI_AGY","MULTI-LATERAL AGENCY","GEFTRUSTEE","UN AGENCY 1"
"00012357","00048331","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012357","00048331","01050","GOPP","EGY-GENERAL ORGANIZATTION FOR","PRIV","PRIVATE SECTOR","PRIV_NATL 1","PRIVATE SECTOR NATIONAL 1"
"00012360","00012360","00101","EGY","GOVERNMENT OF EGYPT","PROG CTY","PROGRAMME COUNTRY","EGY","Egypt"
"00012375","00012375","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012403","00012403","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012403","00012403","00102","ELS","GOVERNMENT OF EL SALVADOR","PROG CTY","PROGRAMME COUNTRY","SLV","El Salvador"
"00012403","00012403","01046","GOES","ELS-GOBIERNO DE EL SALVADOR","PROG CTY","PROGRAMME COUNTRY","SLV","El Salvador"
"00012408","00012408","00280","EU","EUROPEAN UNION","MULTI_AGY","MULTI-LATERAL AGENCY","MUTLI_AGY2","MULTI-LATERAL AGENCY2"
"00012446","00012446","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012448","00012448","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012448","00062210","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012448","00012448","00280","EU","EUROPEAN UNION","MULTI_AGY","MULTI-LATERAL AGENCY","MUTLI_AGY2","MULTI-LATERAL AGENCY2"
"00012448","00062210","00280","EU","EUROPEAN UNION","MULTI_AGY","MULTI-LATERAL AGENCY","MUTLI_AGY2","MULTI-LATERAL AGENCY2"
"00012459","00012459","10003","GEFTrustee","Global Environment Fund Trustee","MULTI_AGY","MULTI-LATERAL AGENCY","GEFTRUSTEE","UN AGENCY 1"
"00012461","00012461","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012462","00041179","00182","NET","GOVERNMENT OF NETHERLANDS","NON_PROG CTY","NON_PROGRAMME COUNTRY","NLD","Netherlands"
"00012462","00012462","00187","NOR","GOVERNMENT OF NORWAY","NON_PROG CTY","NON_PROGRAMME COUNTRY","NOR","Norway"
"00012466","00012466","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012470","00012470","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012474","00012474","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012475","00012475","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012477","00012477","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012479","00012479","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012481","00012481","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012622","00012622","10003","GEFTrustee","Global Environment Fund Trustee","MULTI_AGY","MULTI-LATERAL AGENCY","GEFTRUSTEE","UN AGENCY 1"
"00012641","00057701","00035","UNICEF","UNITED NATIONS CHILDREN'S FUND","MULTI_AGY","MULTI-LATERAL AGENCY","UNICEF","UN AGENCY 1"
"00012641","00047067","00055","AUL","GOVERNMENT OF AUSTRALIA","NON_PROG CTY","NON_PROGRAMME COUNTRY","AUS","Australia"
"00012641","00057701","00055","AUL","GOVERNMENT OF AUSTRALIA","NON_PROG CTY","NON_PROGRAMME COUNTRY","AUS","Australia"
"00012641","00012641","00188","NZE","GOVERNMENT OF NEW ZEALAND","NON_PROG CTY","NON_PROGRAMME COUNTRY","NZL","New Zealand"
"00012641","00047066","00188","NZE","GOVERNMENT OF NEW ZEALAND","NON_PROG CTY","NON_PROGRAMME COUNTRY","NZL","New Zealand"
"00012641","00012641","00248","UKM","GOVERNMENT OF UNITED KINGDOM","NON_PROG CTY","NON_PROGRAMME COUNTRY","GBR","United Kingdom"
"00012641","00057701","10808","SPC","SECRETARIAT OF PACIFIC COMMUNITY","PRIV","PRIVATE SECTOR","PRIV_NATL 1","PRIVATE SECTOR NATIONAL 1"
"00012647","00012647","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012649","00012649","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012649","00012649","10003","GEFTrustee","Global Environment Fund Trustee","MULTI_AGY","MULTI-LATERAL AGENCY","GEFTRUSTEE","UN AGENCY 1"
"00012655","00012655","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012655","00012655","10003","GEFTrustee","Global Environment Fund Trustee","MULTI_AGY","MULTI-LATERAL AGENCY","GEFTRUSTEE","UN AGENCY 1"
"00012656","00012656","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012667","00012667","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012667","00012667","00035","UNICEF","UNITED NATIONS CHILDREN'S FUND","MULTI_AGY","MULTI-LATERAL AGENCY","UNICEF","UN AGENCY 1"
"00012669","00012669","00187","NOR","GOVERNMENT OF NORWAY","NON_PROG CTY","NON_PROGRAMME COUNTRY","NOR","Norway"
"00012669","00012669","00297","UNAIDS","UNAIDS","MULTI_AGY","MULTI-LATERAL AGENCY","UNAIDS","UN AGENCY 1"
"00012680","00012680","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012685","00012685","10003","GEFTrustee","Global Environment Fund Trustee","MULTI_AGY","MULTI-LATERAL AGENCY","GEFTRUSTEE","UN AGENCY 1"
"00012687","00061355","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012687","00012687","10003","GEFTrustee","Global Environment Fund Trustee","MULTI_AGY","MULTI-LATERAL AGENCY","GEFTRUSTEE","UN AGENCY 1"
"00012687","00061355","10003","GEFTrustee","Global Environment Fund Trustee","MULTI_AGY","MULTI-LATERAL AGENCY","GEFTRUSTEE","UN AGENCY 1"
"00012688","00012688","10003","GEFTrustee","Global Environment Fund Trustee","MULTI_AGY","MULTI-LATERAL AGENCY","GEFTRUSTEE","UN AGENCY 1"
"00012691","00055518","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012720","00036519","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012720","00075985","00205","ROM","GOVERNMENT OF ROMANIA","PROG CTY","PROGRAMME COUNTRY","ROM","Romania"
"00012720","00036519","01064","GOVT","GEO-GOVERNMENT","PROG CTY","PROGRAMME COUNTRY","GEO","Republic of Georgia"
"00012727","00012727","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012737","00012737","01011","GHANA","GHA-GHANA GOVERNMENT","PROG CTY","PROGRAMME COUNTRY","GHA","Ghana"
"00012780","00012780","00041","UNEP","UNITED NATIONS ENVIRONMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNEP","UN AGENCY 1"
"00012780","00012780","10003","GEFTrustee","Global Environment Fund Trustee","MULTI_AGY","MULTI-LATERAL AGENCY","GEFTRUSTEE","UN AGENCY 1"
"00012783","00012783","00121","GUA","GOVERNMENT OF GUATEMALA","PROG CTY","PROGRAMME COUNTRY","GTM","Guatemala"
"00012795","00012795","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012796","00012796","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012796","00012796","10003","GEFTrustee","Global Environment Fund Trustee","MULTI_AGY","MULTI-LATERAL AGENCY","GEFTRUSTEE","UN AGENCY 1"
"00012798","00012798","00141","JPN","GOVERNMENT OF JAPAN","NON_PROG CTY","NON_PROGRAMME COUNTRY","JPN","Japan"
"00012801","00012801","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012804","00012804","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012817","00012817","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012863","00012863","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00012863","00012863","00250","UND","ALLOCATED INTEREST","MULTI_AGY","MULTI-LATERAL AGENCY","UND","UN AGENCY 1"
"00012863","00012863","01658","SAG","HON-SECRETARIA DE AGRICULTURA","PROG CTY","PROGRAMME COUNTRY","HND","Honduras"
"00012864","00012864","00297","UNAIDS","UNAIDS","MULTI_AGY","MULTI-LATERAL AGENCY","UNAIDS","UN AGENCY 1"
"00012875","00012875","01372","MINSALUD","HON-MINISTERIO DE SALUD PUBLIC","PROG CTY","PROGRAMME COUNTRY","HND","Honduras"
"00012889","00012889","01372","MINSALUD","HON-MINISTERIO DE SALUD PUBLIC","PROG CTY","PROGRAMME COUNTRY","HND","Honduras"
"00012895","00012895","01658","SAG","HON-SECRETARIA DE AGRICULTURA","PROG CTY","PROGRAMME COUNTRY","HND","Honduras"
"00012903","00012903","01658","SAG","HON-SECRETARIA DE AGRICULTURA","PROG CTY","PROGRAMME COUNTRY","HND","Honduras"
"00013002","00013002","10003","GEFTrustee","Global Environment Fund Trustee","MULTI_AGY","MULTI-LATERAL AGENCY","GEFTRUSTEE","UN AGENCY 1"
"00013013","00013013","10003","GEFTrustee","Global Environment Fund Trustee","MULTI_AGY","MULTI-LATERAL AGENCY","GEFTRUSTEE","UN AGENCY 1"
"00013029","00013029","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00013042","00013042","10009","MPU","MONTREAL PROTOCOL","MULTI_AGY","MULTI-LATERAL AGENCY","MPU","UN AGENCY 1"
"00013044","00013044","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00013048","00055240","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00013049","00013049","10009","MPU","MONTREAL PROTOCOL","MULTI_AGY","MULTI-LATERAL AGENCY","MPU","UN AGENCY 1"
"00013085","00013085","10009","MPU","MONTREAL PROTOCOL","MULTI_AGY","MULTI-LATERAL AGENCY","MPU","UN AGENCY 1"
