awardID,lat,lon,precision,type,scope
14911,40.28256,69.62216,4,1,3
61865,40.18194,68.90756,3,1,2
14911,40.28256,69.62216,4,2,3
14911,40.28256,69.62216,4,1,3
59476,46.235,78.94556,3,2,1
57057,38.52504,68.55124,3,2,3
45104,38.52504,68.55124,3,1,3
44116,38.53575,68.77905,3,2,3
62131,37.48974,71.55304,4,1,3
61164,40.28256,69.62216,4,1,2
58599,38.53575,68.77905,4,2,3
58599,38.53575,68.77905,4,2,3
58594,40.28256,69.62216,4,2,2
38886,40.28256,69.62216,4,1,2
14911,40.28256,69.62216,4,2,3
14911,40.28256,69.62216,4,2,3
58599,38.53575,68.77905,4,2,3
14911,40.28256,69.62216,4,1,2
61865,40.18194,68.90756,3,1,2
14911,40.28256,69.62216,4,2,3
61865,40.18194,68.90756,3,1,2
61865,40.18194,68.90756,3,1,2
14911,40.28256,69.62216,4,2,3
14911,40.28256,69.62216,4,1,3
31510,39.05289,68.77046,3,2,3
61865,40.18194,68.90756,3,1,2
62431,37.83333,69,4,1,2
61164,40.28256,69.62216,4,1,2
58599,38.53575,68.77905,4,2,3
58599,38.53575,68.77905,4,2,3
58599,38.53575,68.77905,4,2,3
58594,40.28256,69.62216,4,2,2
38886,40.28256,69.62216,4,1,2
31510,39.05289,68.77046,3,2,3
31510,39.05289,68.77046,3,2,3
14911,40.28256,69.62216,4,1,3
14911,40.28256,69.62216,4,1,3
33396,38.57335,68.77874,3,1,2
58599,38.53575,68.77905,4,2,3
60375,43.25654,76.92848,3,1,3
33396,38.57335,68.77874,3,1,3
33396,38.57335,68.77874,3,1,3
33396,38.57335,68.77874,3,1,3
57096,39.16074,68.81676,3,2,3
14911,40.28256,69.62216,4,2,3
61865,40.18194,68.90756,3,1,2
14911,40.28256,69.62216,4,2,3
58599,38.53575,68.77905,4,2,3
60375,43.25654,76.92848,3,1,3
33396,38.57335,68.77874,3,1,3
33396,38.57335,68.77874,3,1,3
33396,38.57335,68.77874,3,1,3
33396,38.57335,68.77874,3,1,3
61865,40.18194,68.90756,3,1,2
14911,40.28256,69.62216,4,2,3
14911,40.28256,69.62216,4,2,3
14911,40.28256,69.62216,4,2,3
14911,40.28256,69.62216,4,2,3
14911,40.28256,69.62216,4,2,3
31510,39.05289,68.77046,3,2,3
14911,40.28256,69.62216,4,1,3
57096,39.16074,68.81676,3,2,2
14911,40.28256,69.62216,4,2,3
61865,40.18194,68.90756,3,1,2
14911,40.28256,69.62216,4,1,3
31510,39.05289,68.77046,3,2,3
14911,40.28256,69.62216,4,1,3
14911,40.28256,69.62216,4,2,3
33396,38.57335,68.77874,3,1,3
33396,38.57335,68.77874,3,1,3
14911,40.28256,69.62216,4,1,2
31510,39.05289,68.77046,3,2,3
58599,38.53575,68.77905,4,2,3
57096,39.16074,68.81676,3,2,2
14911,40.28256,69.62216,4,1,3
14911,40.28256,69.62216,4,1,3
38831,40.28256,69.62216,4,1,2
14911,40.28256,69.62216,4,2,3
58599,38.53575,68.77905,4,2,3
58599,38.53575,68.77905,4,2,3
58594,40.28256,69.62216,4,2,2
38886,40.28256,69.62216,4,1,2
61164,40.28256,69.62216,4,1,2
58599,38.53575,68.77905,4,2,3
58599,38.53575,68.77905,4,2,3
58594,40.28256,69.62216,4,2,2
38886,40.28256,69.62216,4,1,2
31510,39.05289,68.77046,3,2,3
31510,39.05289,68.77046,3,2,3
14911,40.28256,69.62216,4,1,3
14911,40.28256,69.62216,4,1,3
59942,39,71,9,2,4
59170,39,71,9,1,4
58593,39,71,9,1,4
33396,38.57335,68.77874,3,1,4
33396,38.57335,68.77874,3,1,4
33396,38.57335,68.77874,3,1,4
57096,39.16074,68.81676,3,2,2
44116,38.53575,68.77905,3,2,3
31510,39.05289,68.77046,3,2,3
31510,39.05289,68.77046,3,2,3
44116,38.53575,68.77905,3,2,3
31510,39.05289,68.77046,3,2,3
14911,40.28256,69.62216,4,2,3
14911,40.28256,69.62216,4,1,3
61865,40.18194,68.90756,3,1,2
57208,-8.54212,-172.51591,3,2,5
57208,-8.54212,-172.51591,3,2,5
57208,-8.54212,-172.51591,3,2,5
57539,37.95,58.38333,3,2,3
50338,37.95,58.38333,3,1,2
62131,37.48974,71.55304,4,1,1
60637,37.95,58.38333,1,1,1
60163,37.95,58.38333,1,2,1
59476,46.235,78.94556,3,1,1
59442,37.95,58.38333,3,1,1
58466,37.95,58.38333,3,1,2
57539,37.95,58.38333,3,1,1
57424,37.95,58.38333,3,1,1
50338,37.95,58.38333,3,1,3
39860,37.95,58.38333,3,1,3
50338,37.95,58.38333,3,1,2
60163,37.95,58.38333,1,2,3
50338,37.95,58.38333,3,1,2
57539,37.95,58.38333,3,2,3
60163,37.95,58.38333,1,2,3
57539,37.95,58.38333,3,2,2
50338,37.95,58.38333,3,1,2
60163,37.95,58.38333,1,2,3
50338,37.95,58.38333,3,1,2
14955,-8.55861,125.57361,4,2,3
35595,-8.81333,126.57667,3,2,3
31537,-8.55861,125.57361,4,1,4
14955,-8.55861,125.57361,4,2,3
59335,-8.83028,125.38778,4,2,3
35595,-8.81333,126.57667,3,2,3
35595,-8.81333,126.57667,3,2,3
14955,-8.55861,125.57361,4,2,3
61728,-8.83333,125.75,9,2,4
56605,-8.83333,125.75,9,2,4
51342,-8.83333,125.75,9,2,4
51193,-8.83333,125.75,9,2,4
50544,-8.83333,125.75,9,2,4
50242,-8.83333,125.75,9,2,4
50224,-8.83333,125.75,9,2,4
50186,-8.83333,125.75,9,2,4
63018,-8.83333,125.75,9,2,4
49194,-8.83333,125.75,9,2,4
49194,-8.83333,125.75,9,2,4
49194,-8.83333,125.75,9,2,4
48782,-8.83333,125.75,9,2,4
48294,-8.83333,125.75,9,2,4
46921,-8.83333,125.75,9,2,4
45750,-8.83333,125.75,9,2,4
45604,-8.83333,125.75,9,2,4
45435,-8.83333,125.75,9,2,4
45179,-8.83333,125.75,9,2,4
65586,-8.83333,125.75,9,2,4
14960,-8.55861,125.57361,1,1,4
14960,-8.55861,125.57361,1,1,4
38792,-19.66667,-175.01667,3,2,2
49527,-21.13333,-175.2,3,2,1
58596,-15.9567,-173.77833,3,2,3
58596,-15.9567,-173.77833,3,2,3
38792,-19.66667,-175.01667,3,2,2
60093,-20,-175,9,2,4
58256,-20,-175,9,2,4
25414,-20,-175,9,2,4
63053,11,-61,9,1,4
61515,11,-61,9,1,4
58357,11,-61,9,1,4
58147,11,-61,9,1,4
50966,11,-61,9,1,4
50554,11,-61,9,1,4
45432,11,-61,9,1,6
43187,11,-61,9,1,4
42982,11,-61,9,1,4
42336,11,-61,9,1,4
35707,11,-61,9,1,4
35706,11,-61,9,1,4
34324,11,-61,9,1,4
15010,11,-61,9,1,4
15001,11,-61,9,1,4
14997,11,-61,9,1,4
14982,11,-61,9,1,4
14980,11,-61,9,1,4
14978,11,-61,9,2,4
62542,34,9,9,2,4
62538,34,9,9,2,4
62409,34,9,9,2,4
62358,34,9,9,2,4
62293,34,9,9,2,4
61969,34,9,9,2,4
61449,34,9,9,2,3
61449,34,9,9,2,3
61429,34,9,9,1,4
58406,34,9,9,2,4
58399,34,9,9,1,4
58295,34,9,9,1,4
58253,34,9,9,1,4
57352,34,9,9,1,4
57338,34,9,9,2,4
50427,34,9,9,2,3
50193,34,9,9,1,4
49254,34,9,9,1,4
48974,34,9,9,2,3
48126,34,9,9,1,4
41154,34,9,9,1,4
41038,34,9,9,1,4
15045,34,9,9,1,4
15033,34,9,9,2,4
51431,36.62167,29.11639,3,1,1
47194,39.91987,32.85427,3,2,3
63222,39.91987,32.85427,3,1,1
62932,39.91987,32.85427,3,1,1
61891,39.91987,32.85427,3,1,1
61487,39.91987,32.85427,3,1,1
61271,39.91987,32.85427,3,1,1
61114,39.91987,32.85427,3,1,1
60579,39.91987,32.85427,3,1,1
61891,39.91987,32.85427,3,1,3
59382,39.91987,32.85427,3,1,3
58223,39.91987,32.85427,3,1,3
57533,39.91987,32.85427,3,1,3
47194,39.91987,32.85427,3,1,3
47194,39.91987,32.85427,3,1,3
61891,39.91987,32.85427,3,2,3
51431,36.62167,29.11639,3,2,2
61891,39.91987,32.85427,3,2,1
45114,41.16667,41.83333,3,2,1
51431,36.62167,29.11639,3,2,2
51431,36.62167,29.11639,3,2,2
61891,39.91987,32.85427,3,2,3
47194,39.91987,32.85427,3,2,3
47194,39.91987,32.85427,3,1,3
61891,39.91987,32.85427,3,2,3
61891,39.91987,32.85427,3,2,3
44419,41.37805,33.77528,3,2,1
61891,39.91987,32.85427,3,2,3
47194,39.91987,32.85427,3,2,3
61891,39.91987,32.85427,3,2,3
61891,39.91987,32.85427,3,2,3
61891,39.91987,32.85427,3,1,3
61891,39.91987,32.85427,3,2,3
45776,48,68,9,1,4
45776,48,68,9,1,4
45776,48,68,9,1,4
61891,39.91987,32.85427,3,2,3
58214,-8.51719,179.14478,9,2,4
58214,-8.51719,179.14478,9,2,4
57129,-8.51719,179.14478,9,2,4
56514,-8.51719,179.14478,9,2,4
34793,-8.51719,179.14478,9,2,4
50151,-8.51719,179.14478,9,2,4
50132,-8.51719,179.14478,9,2,4
42981,-8.51719,179.14478,9,2,4
39767,-8.51719,179.14478,9,2,4
63573,-8.51719,179.14478,9,2,4
12655,-8.51719,179.14478,9,2,4
57900,-8.51719,179.14478,1,2,1
59549,-7.9,31.33333,4,2,2
58939,-1.75,34,4,2,2
58855,-3.75,37.75,4,2,2
61957,-6.82349,39.26951,4,1,3
61905,-1.9,31.45,4,1,3
60696,-4.87694,29.62667,4,1,3
57788,-4.87694,29.62667,4,1,3
57788,-4.87694,29.62667,4,1,3
57673,-6.82349,39.26951,4,1,3
57673,-6.82349,39.26951,4,1,3
46676,-6.16394,39.19793,3,1,3
32286,-4.87694,29.62667,4,1,3
32286,-4.87694,29.62667,4,1,3
61905,-1.9,31.45,4,1,2
62051,-4.87694,29.62667,4,1,3
61905,-1.9,31.45,4,1,3
60696,-4.87694,29.62667,4,1,3
57788,-4.87694,29.62667,4,1,3
57788,-4.87694,29.62667,4,1,3
57788,-4.87694,29.62667,4,1,3
57673,-6.82349,39.26951,4,1,3
57673,-6.82349,39.26951,4,1,3
46676,-6.16394,39.19793,3,1,3
32286,-4.87694,29.62667,4,1,3
32286,-4.87694,29.62667,4,1,3
32286,-4.87694,29.62667,4,1,3
62051,-4.87694,29.62667,4,1,3
60696,-4.87694,29.62667,4,1,3
59549,-7.9,31.33333,4,2,3
58939,-1.75,34,4,1,3
58855,-3.75,37.75,4,1,3
57788,-4.87694,29.62667,4,1,3
57788,-4.87694,29.62667,4,1,3
57788,-4.87694,29.62667,4,1,3
57673,-6.82349,39.26951,4,1,3
46676,-6.16394,39.19793,3,1,3
32286,-4.87694,29.62667,4,1,3
32286,-4.87694,29.62667,4,1,3
32286,-4.87694,29.62667,4,1,3
59549,-7.9,31.33333,4,2,3
59364,-3.75,37.75,4,2,3
58939,-1.75,34,4,2,3
58855,-3.75,37.75,4,2,3
58855,-3.75,37.75,4,2,3
61905,-1.9,31.45,4,1,2
58939,-1.75,34,4,1,2
58855,-3.75,37.75,4,2,2
61743,-6.3,33.38333,3,2,1
61905,-1.9,31.45,4,1,2
59549,-7.9,31.33333,4,2,3
58939,-1.75,34,4,2,3
58855,-3.75,37.75,4,2,3
58939,-1.75,34,4,2,2
58855,-3.75,37.75,4,2,2
59549,-7.9,31.33333,4,2,3
58939,-1.75,34,4,2,3
58855,-3.75,37.75,4,2,3
59549,-7.9,31.33333,4,2,3
58939,-1.75,34,4,2,3
58855,-3.75,37.75,4,2,3
58939,-1.75,34,4,2,2
58855,-3.75,37.75,4,2,2
59549,-7.9,31.33333,4,2,3
58939,-1.75,34,4,2,3
58855,-3.75,37.75,4,2,3
61905,-1.9,31.45,4,1,2
59549,-7.9,31.33333,4,2,3
58939,-1.75,34,4,2,3
58855,-3.75,37.75,4,2,3
62526,-6,35,9,1,4
61942,-6,35,9,1,4
61135,-6,35,9,1,4
60996,-6,35,9,1,4
59523,-6,35,9,1,4
57897,-6,35,9,1,4
57886,-6,35,9,1,4
50898,-6,35,9,1,4
50548,-6,35,9,1,4
50548,-6,35,9,1,4
50548,-6,35,9,1,4
50548,-6,35,9,1,4
50477,-6,35,9,1,4
49953,-6,35,9,1,4
49663,-6,35,9,1,4
49523,-6,35,9,1,4
49231,-6,35,9,1,4
49211,-6,35,9,1,4
49030,-6,35,9,1,4
48975,-6,35,9,1,4
47689,-6,35,9,1,4
47611,-6,35,9,1,4
47158,-6,35,9,1,4
45311,-6,35,9,1,4
45247,-6,35,9,1,4
45190,-6,35,9,1,4
44198,8.1,-1.2,9,1,4
43716,-6,35,9,1,4
43328,8.1,-1.2,9,1,4
42693,-6,35,9,1,4
36287,-6,35,9,1,4
35747,-6,35,9,1,4
35374,-6,35,9,1,4
35311,-6,35,9,1,4
34905,-6,35,9,1,4
34610,-6,35,9,1,4
33646,-6,35,9,1,4
33258,-6,35,9,1,4
15426,-6,35,9,1,4
15425,-6,35,9,1,4
15422,-6,35,9,1,4
15412,-6,35,9,1,4
15410,-6,35,9,1,4
15409,-6,35,9,1,4
15406,-6,35,9,1,4
15405,-6,35,9,1,4
15403,-6,35,9,1,4
15402,-6,35,9,1,4
61905,-1.9,31.45,4,1,2
47689,-6,35,9,1,1
46676,-6.16394,39.19793,3,1,1
46676,-6.16394,39.19793,3,1,1
61407,2.75,33.75,3,1,2
39067,2.08333,33.66667,3,2,3
61407,2.75,33.75,3,1,2
42004,2.08333,33.66667,3,2,3
39067,2.08333,33.66667,3,2,3
36601,2.08333,33.66667,3,2,3
42004,2.08333,33.66667,3,2,3
46813,1.625,34.19167,3,2,3
60230,1.08209,34.17503,3,2,3
39067,2.08333,33.66667,3,2,3
36601,2.08333,33.66667,3,2,3
58469,2.2499,32.89985,3,2,3
58025,-1.20774,29.98588,3,2,3
42004,2.08333,33.66667,3,2,3
43885,0.93015,31.03261,3,2,3
58025,-1.20774,29.98588,3,2,3
61407,2.75,33.75,3,1,2
58025,-1.20774,29.98588,3,2,3
39067,2.08333,33.66667,3,2,3
36601,2.08333,33.66667,3,2,3
61861,0.31628,32.58219,3,1,4
57000,0.31628,32.58219,8,1,1
39067,2.08333,33.66667,3,2,3
36601,2.08333,33.66667,3,2,3
43885,0.93015,31.03261,3,1,1
43885,0.93015,31.03261,3,2,3
62107,3.88278,33.87444,4,2,1
42004,2.08333,33.66667,3,2,3
61407,2.75,33.75,3,1,2
39067,2.08333,33.66667,3,2,3
36601,2.08333,33.66667,3,2,3
43885,0.93015,31.03261,3,2,3
58469,2.2499,32.89985,3,2,3
42004,2.08333,33.66667,3,2,3
58105,0.82,32.614,3,2,3
60230,1.08209,34.17503,3,2,3
43885,0.93015,31.03261,3,2,3
60230,1.08209,34.17503,3,2,3
58025,-1.20774,29.98588,3,2,3
58025,-1.20774,29.98588,3,2,3
61407,2.75,33.75,3,1,2
61407,2.75,33.75,3,1,2
58105,0.82,32.614,3,2,3
61407,2.75,33.75,3,1,2
46813,1.625,34.19167,3,2,3
58469,2.2499,32.89985,3,2,3
42004,2.08333,33.66667,3,2,3
39067,2.08333,33.66667,3,2,3
36601,2.08333,33.66667,3,2,3
39067,2.08333,33.66667,3,2,3
36601,2.08333,33.66667,3,2,3
63267,2,33,9,1,4
63265,2,33,9,1,4
63035,2,33,9,1,4
62527,2,33,9,1,4
62248,2,33,9,1,4
62247,2,33,9,1,4
62246,2,33,9,1,4
62245,2,33,9,1,4
62243,2,33,9,1,4
62241,2,33,9,1,4
62240,2,33,9,1,4
61769,2,33,9,1,4
61683,2,33,9,1,4
61509,2,33,9,1,4
61431,2,33,9,1,4
60547,2,33,9,1,4
60542,2,33,9,1,4
59780,2,33,9,1,4
59500,2,33,9,1,4
59425,2,33,9,1,4
58042,2,33,9,1,4
57035,2,33,9,1,4
56999,2,33,9,1,4
51185,2,33,9,1,4
50715,2,33,9,1,4
49828,2,33,9,1,4
49032,2,33,9,1,4
45044,2,33,9,1,4
44885,2,33,9,1,4
44414,2,33,9,1,4
44198,8.1,-1.2,9,1,4
43128,2,33,9,1,4
43126,2,33,9,1,4
43126,2,33,9,1,4
15078,2,33,9,1,4
33935,49.12179,24.72578,3,2,3
35178,50.95937,28.63855,3,2,3
15094,45,34,4,1,3
15094,45,34,4,2,3
33935,49.12179,24.72578,3,2,3
33935,49.12179,24.72578,3,2,3
33935,49.12179,24.72578,3,2,3
33935,49.12179,24.72578,3,2,3
33935,49.12179,24.72578,3,2,3
15094,45,34,4,2,3
33935,49.12179,24.72578,3,2,3
33935,49.12179,24.72578,3,1,3
15094,45,34,4,2,3
15094,45,34,4,2,3
35178,50.95937,28.63855,3,1,3
35178,50.95937,28.63855,3,2,3
61798,50.2716,30.3125,3,1,1
61413,50.2716,30.3125,3,1,1
56752,50.2716,30.3125,3,1,3
56752,50.2716,30.3125,3,1,3
51077,50.2716,30.3125,3,1,3
49443,48.56705,39.31706,3,1,3
15094,45,34,4,2,3
15094,45,34,4,2,3
33935,49.12179,24.72578,3,2,3
15094,45,34,4,2,3
35178,50.95937,28.63855,3,2,3
48017,-32.36667,-54.18333,3,2,3
60321,-34.83346,-56.16735,8,1,4
33270,-34.83346,-56.16735,8,1,4
33270,-34.83346,-56.16735,8,1,4
33136,-34.83346,-56.16735,8,1,4
57095,-34.72639,-56.22,3,2,2
48017,-32.36667,-54.18333,3,2,3
60485,-34.83346,-56.16735,8,1,4
61527,-34.83346,-56.16735,1,1,4
59608,-34.83346,-56.16735,8,1,4
47976,-34.83346,-56.16735,8,1,4
47976,-34.83346,-56.16735,8,1,4
58947,-34.83346,-56.16735,8,1,4
62998,-34.83346,-56.16735,8,1,4
57766,-34.88306,-56.71361,1,2,1
48017,-32.36667,-54.18333,3,2,3
48017,-32.36667,-54.18333,3,2,3
48017,-32.36667,-54.18333,3,2,3
62008,-33,-56,9,1,4
61758,-33,-56,9,1,4
61707,-33,-56,9,1,4
61456,-33,-56,9,1,4
61456,-33,-56,9,1,4
60964,-33,-56,9,1,4
60831,-33,-56,9,1,4
60700,-33,-56,9,1,4
60700,-33,-56,9,1,4
60700,-33,-56,9,1,4
60700,-33,-56,9,1,4
60303,-33,-56,9,1,4
60303,-33,-56,9,1,4
60303,-33,-56,9,1,4
60303,-33,-56,9,1,4
60303,-33,-56,9,1,4
60303,-33,-56,9,1,4
60303,-33,-56,9,1,4
59520,-33,-56,9,1,4
58912,-33,-56,9,1,4
58498,-33,-56,9,1,4
58498,-33,-56,9,1,4
58487,-33,-56,9,1,4
58487,-33,-56,9,1,4
58487,-33,-56,9,1,4
58487,-33,-56,9,1,4
58463,-33,-56,9,1,4
58038,-33,-56,9,1,4
57864,-33,-56,9,1,4
57648,-33,-56,9,1,4
57636,-33,-56,9,1,4
57094,-33,-56,9,1,4
56767,-33,-56,9,1,4
56767,-33,-56,9,1,4
51215,-33,-56,9,1,4
51155,-33,-56,9,1,4
51080,-33,-56,9,1,4
50790,-33,-56,9,1,4
50790,-33,-56,9,1,4
50790,-33,-56,9,1,4
50790,-33,-56,9,1,4
50790,-33,-56,9,1,4
50790,-33,-56,9,1,4
50790,-33,-56,9,1,4
50790,-33,-56,9,1,4
50790,-33,-56,9,1,4
50539,-33,-56,9,1,4
50539,-33,-56,9,1,4
50396,-33,-56,9,1,4
50305,-33,-56,9,1,4
50094,-33,-56,9,1,4
50024,-33,-56,9,1,4
49639,-33,-56,9,1,4
48835,-33,-56,9,1,4
48666,-33,-56,9,1,4
48613,-33,-56,9,1,4
48574,-33,-56,9,1,4
48468,-33,-56,9,1,4
48207,-33,-56,9,1,4
47972,-33,-56,9,1,4
47426,-33,-56,9,1,4
46905,-33,-56,9,1,4
45851,-33,-56,9,1,4
45626,-33,-56,9,1,4
45047,-33,-56,9,1,4
45047,-33,-56,9,1,4
44967,-33,-56,9,1,4
44967,-33,-56,9,1,4
44833,-33,-56,9,1,4
44800,-33,-56,9,1,4
44773,-33,-56,9,1,4
41780,-33,-56,9,1,4
40370,-33,-56,9,1,4
40370,-33,-56,9,1,4
40195,-33,-56,9,1,4
37204,-33,-56,9,1,4
34972,-33,-56,9,1,4
28448,-33,-56,9,1,4
15476,-33,-56,9,1,4
15475,-33,-56,9,1,4
15466,-33,-56,9,1,4
15442,-33,-56,9,1,4
15440,-33,-56,9,1,4
15430,-33,-56,9,1,4
46116,-33,-56,9,1,4
61624,40.3864,71.7864,4,2,3
61624,40.3864,71.7864,4,2,3
61624,40.3864,71.7864,4,2,3
62131,37.48974,71.55304,4,2,3
61624,40.3864,71.7864,4,2,3
61624,40.3864,71.7864,4,2,3
60222,38.86667,65.8,4,1,3
57241,42.45306,59.61028,4,2,2
47315,42.45306,59.61028,4,2,3
45317,41.26465,69.21627,3,2,3
40973,39.77472,64.42861,4,2,2
47315,42.45306,59.61028,4,2,3
47315,42.45306,59.61028,4,2,3
47315,42.45306,59.61028,4,2,3
59422,40.9983,71.67257,3,1,3
58062,40.38421,71.78432,4,1,2
57241,42.45306,59.61028,4,2,2
47315,42.45306,59.61028,4,2,3
61624,40.3864,71.7864,4,2,2
60502,42.45306,59.61028,4,1,2
57241,42.45306,59.61028,4,2,2
47315,42.45306,59.61028,4,2,2
40973,39.77472,64.42861,4,2,3
40973,39.77472,64.42861,4,2,3
47315,42.45306,59.61028,4,2,3
47315,42.45306,59.61028,4,2,3
60222,38.86667,65.8,4,1,2
59476,46.235,78.94556,3,2,2
57241,42.45306,59.61028,4,2,2
45317,41.26465,69.21627,3,2,3
40973,39.77472,64.42861,4,2,3
60832,40.84361,68.66167,3,1,3
47315,42.45306,59.61028,4,2,3
47315,42.45306,59.61028,4,2,3
59422,40.9983,71.67257,3,1,3
57769,40.9983,71.67257,3,1,1
58460,40.08444,65.37917,3,2,3
57241,42.45306,59.61028,4,2,3
47315,42.45306,59.61028,4,2,3
47315,42.45306,59.61028,4,2,3
47315,42.45306,59.61028,4,2,3
47315,42.45306,59.61028,4,2,3
47315,42.45306,59.61028,4,2,3
58460,40.08444,65.37917,3,2,3
61443,39.65417,66.95972,3,2,1
47315,42.45306,59.61028,4,2,3
49503,41.26465,69.21627,1,1,2
60832,40.84361,68.66167,3,1,3
58062,40.38421,71.78432,4,1,3
47315,42.45306,59.61028,4,2,3
60854,41.26465,69.21627,1,1,1
60832,40.84361,68.66167,3,1,3
60502,42.45306,59.61028,4,1,3
60385,41.26465,69.21627,1,1,1
60222,38.86667,65.8,4,1,3
60046,41.26465,69.21627,1,1,1
59808,41.26465,69.21627,1,1,1
59476,46.235,78.94556,3,1,3
59422,40.9983,71.67257,3,1,3
59184,41.26465,69.21627,3,1,3
59184,41.26465,69.21627,3,1,3
58460,40.08444,65.37917,3,2,3
58062,40.38421,71.78432,4,1,3
57241,42.45306,59.61028,4,2,3
57187,41.26465,69.21627,1,1,1
49503,41.26465,69.21627,1,1,3
45317,41.26465,69.21627,3,1,3
40101,41.31081,69.25766,3,1,1
40973,39.77472,64.42861,4,2,3
48618,42.4,19.78,4,1,2
47315,42.45306,59.61028,4,2,3
47315,42.45306,59.61028,4,2,3
45375,13.08333,-61.2,9,1,4
44481,13.08333,-61.2,9,1,4
44452,13.08333,-61.2,9,1,4
40742,13.08333,-61.2,9,1,4
40142,13.08333,-61.2,9,1,4
15564,8.12923,-63.54086,3,1,3
60710,10.48801,-66.87919,3,1,1
15564,8.12923,-63.54086,3,1,3
15556,10.48801,-66.87919,2,2,1
15564,8.12923,-63.54086,3,1,3
15564,8.12923,-63.54086,3,1,3
62057,8,-66,9,1,4
61531,8,-66,9,1,4
61454,8,-66,9,1,4
60713,8,-66,9,1,4
58656,8,-66,9,1,4
58656,8,-66,9,1,4
58656,8,-66,9,1,4
58656,8,-66,9,1,4
57992,8,-66,9,1,4
56803,8,-66,9,1,4
51149,8,-66,9,1,4
51046,8,-66,9,1,4
50619,8,-66,9,1,4
49243,8,-66,9,1,4
49243,8,-66,9,1,4
49243,8,-66,9,1,4
49243,8,-66,9,1,4
45226,8,-66,9,1,4
15561,8,-66,9,1,4
15546,8,-66,9,1,4
15545,8,-66,9,1,4
15542,8,-66,9,1,4
60525,8,-66,9,1,4
60168,8,-66,9,1,4
58426,8,-66,9,1,4
57885,8,-66,9,1,4
56948,8,-66,9,1,4
56805,8,-66,9,1,4
48650,8,-66,9,1,4
48548,8,-66,9,1,4
48067,8,-66,9,1,4
44022,8,-66,9,1,4
41903,8,-66,9,1,4
41072,8,-66,9,1,4
39730,8,-66,9,1,4
38331,8,-66,9,1,4
37311,8,-66,9,1,4
37288,8,-66,9,1,4
36922,8,-66,9,1,4
36921,8,-66,9,1,4
36790,8,-66,9,1,4
36561,8,-66,9,1,4
35881,8,-66,9,1,4
28459,8,-66,9,1,4
15554,8,-66,9,1,4
15540,8,-66,9,1,4
15538,2.73456,-64.83032,2,2,3
15535,8,-66,9,1,4
15529,8,-66,9,1,4
15528,8,-66,9,1,4
68889,15.8,107.71667,4,2,4
41134,20.85611,106.68222,4,2,3
51061,21.0245,105.84117,3,2,3
68889,15.8,107.71667,4,2,4
39111,22.14701,105.83481,4,2,3
59640,21.38713,105.02531,1,2,4
57593,16.06778,108.22083,4,2,4
51061,21.0245,105.84117,3,2,3
51111,11.08333,108.08333,4,2,4
49713,21.0245,105.84117,3,2,2
49713,21.0245,105.84117,3,2,3
51111,11.08333,108.08333,4,2,4
49713,21.0245,105.84117,3,2,2
49713,21.0245,105.84117,3,2,3
68889,15.8,107.71667,4,2,4
51111,11.08333,108.08333,4,2,4
59640,21.38713,105.02531,1,2,4
59640,21.38713,105.02531,1,2,4
57593,16.06778,108.22083,4,2,4
51061,21.0245,105.84117,3,2,3
57821,21.0245,105.84117,3,2,3
68889,15.8,107.71667,4,2,4
43767,13.75,108.25,4,2,2
60305,21.0245,105.84117,1,1,4
64004,21.0245,105.84117,3,1,4
63068,21.0245,105.84117,3,2,4
63449,21.0245,105.84117,3,1,4
68992,21.0245,105.84117,3,1,4
68890,21.0245,105.84117,3,1,4
59714,21.0245,105.84117,3,1,4
58611,21.0245,105.84117,3,1,6
57821,21.0245,105.84117,3,2,3
57013,21.0245,105.84117,3,2,4
56616,21.0245,105.84117,3,2,4
51418,21.0245,105.84117,3,2,3
51380,21.0245,105.84117,3,2,3
51162,21.0245,105.84117,3,1,4
51061,21.0245,105.84117,3,2,3
50577,21.0245,105.84117,3,1,4
50525,21.0245,105.84117,3,1,4
50249,21.0245,105.84117,3,2,4
50207,21.0245,105.84117,3,2,4
49827,21.0245,105.84117,3,1,4
49713,21.0245,105.84117,3,2,3
49713,21.0245,105.84117,3,2,3
49247,21.0245,105.84117,3,2,2
49131,21.0245,105.84117,3,2,1
48414,21.0245,105.84117,3,2,2
48249,21.0245,105.84117,3,2,3
48249,21.0245,105.84117,3,2,3
47848,21.03333,105.85,4,2,3
46998,21.0245,105.84117,3,2,3
44322,21.0245,105.84117,3,2,1
42690,21.0245,105.84117,3,2,1
39111,22.14701,105.83481,4,2,3
38343,21.0245,105.84117,4,1,1
68889,15.8,107.71667,4,2,4
41134,20.85611,106.68222,4,2,3
51380,21.0245,105.84117,3,2,3
49826,10.75,106.66667,3,2,2
51418,21.0245,105.84117,3,2,3
46946,14.75,107.91667,4,2,2
57821,21.0245,105.84117,3,2,3
48414,21.0245,105.84117,3,2,4
57593,16.06778,108.22083,4,2,4
47848,21.03333,105.85,4,2,2
39111,22.14701,105.83481,4,2,3
68889,15.8,107.71667,4,2,4
51061,21.0245,105.84117,3,2,3
68889,15.8,107.71667,4,2,4
47997,16.46667,107.6,4,2,2
51061,21.0245,105.84117,3,2,3
49713,21.0245,105.84117,3,2,2
49713,21.0245,105.84117,3,2,3
68889,15.8,107.71667,4,2,4
39111,22.14701,105.83481,4,2,3
62115,16.16667,107.83333,9,2,4
