awardID,projectID,donorID,short_descr,long_descr,donor_type_lvl1,donor_type_lvl1_descr,donor_type_lvl3,donor_type_lvl3_descr,fiscal_year,budget,expenditure
49570,72881,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,416297.58,355436.07
49570,72881,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,218356.59,268459.56
58730,73238,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,9,7.43
42053,73356,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,172417,169604.91
42053,73356,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,34159,60358.8
58925,73426,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,0,0
59041,73630,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,860355.22,495476.44
59041,73630,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,260236.47,123134.95
59045,73635,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,944510,930596.99
59045,73635,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,222512.09,90775.35
46781,73642,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,337829.15,326310.61
46781,73642,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,605420.29,483924.18
59051,73647,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,823598.56,808089.53
59051,73647,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,1161122,1160759.8
59151,73880,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,167832,121705.28
59151,73880,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,51285.66,56740.51
59297,74118,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,27559,24403.64
59423,74297,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,10000,4269.3
59423,74297,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,321462,268734.32
59432,74306,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,95265.8,14294.76
59432,74306,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,81392.63,77734.91
59462,74355,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,1,464.61
57788,74434,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,796443.77,844488.33
57788,74434,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,511455.44,250410.73
59644,74668,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,329999.99,60377.62
59644,74669,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,281000,774175.93
59644,74669,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,0,12337.84
59747,74883,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,113951.42,117416.57
59747,74883,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,96728.82,96241.92
57409,75076,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,1107667.46,478708.3
57409,75076,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,1383350,419365.9
46927,75336,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,965901.25,924356.75
46927,75336,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,0,2728.68
57409,75362,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,265000,71217.78
57409,75362,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,240000,100494.27
57409,75363,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,250000,387806.9
57409,75363,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,1472340,779039.74
60032,75365,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,556000,143003.32
60032,75365,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,420510,341469
44301,75442,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,1875000.05,465352.06
36222,75529,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,363147.67,345943.72
36222,75529,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,266634.85,250402.31
46927,75538,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,488127,486950.59
46927,75538,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,0,-1750
46927,75539,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,683710.75,679908.77
46927,75539,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,0,16130.37
11486,75824,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,671021,467035.75
11486,75824,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,1011022,603494.52
59644,75908,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,1019083,639933.91
60467,76143,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,3639281.59,1964763.48
60467,76143,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,0,976.73
60518,76255,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,500000,140892.42
51229,76278,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,756395,641646.16
51229,76278,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,275794,307374.28
48958,76315,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,0,56.52
60619,76399,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,17613.28,9652.98
60619,76399,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,8235,5791.01
60707,76561,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,109996,108974.41
60777,76674,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,0,0
60781,76678,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,143000,140786.92
60781,76678,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,0,2202.15
60870,76819,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,366690,333481.14
60870,76819,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,120760,196668.97
60164,76835,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,370727,341118.35
60164,76835,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,414000,392285.41
60781,76869,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,107000,229945.92
60781,76869,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,19511.79,-131552.17
61104,77273,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,11770422,11770421.52
61139,77328,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,1079890,1078874.01
61139,77328,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,170110,169060
61162,77370,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,27972,27837.76
61178,77390,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,34900,0
61355,77700,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,90134,62844.3
61355,77701,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,180249,50088.96
61355,77701,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,69149,85477
61355,77702,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,551946.98,554354.04
61355,77702,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,0,50957.7
61356,77703,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,300000,77955.06
61356,77703,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,272850,258401.46
61357,77704,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,0,4365.6
61360,77707,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,1103228.76,1094673.32
61360,77707,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,0,-4685.73
61366,77715,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,450000,383906.93
61366,77715,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,0,-642.74
61368,77717,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,290316,60230.35
61368,77717,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,0,-350.72
61368,77718,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,140983,127937.41
61368,77718,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,1,-445.49
61383,77736,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,150000,145294.07
61383,77736,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,0,-647.72
61383,77737,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,1346276.6,348036.67
61383,77737,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,0,0
61387,77743,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,929489,746704.23
61387,77743,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,0,-3534.48
61387,77745,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,3000000,126175.81
61390,77749,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,890.93,0
61455,77849,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,0,-22.26
61455,77851,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,22042.62,-1582.82
61470,77874,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,1,0
61652,78193,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,368266,329263.16
61104,78879,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,1581000,1431102.26
61971,79141,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,49244,49243.79
60777,79527,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,1623736,1392685.76
61916,79727,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,0,245.92
61916,79727,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,0,-245.92
62430,79914,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,0,0
43641,80210,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,111024,38432.68
43641,80210,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,533502,330850.49
62962,80272,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,20300,4423.09
62962,80272,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,39327,39293.94
57409,80323,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,0,0
60870,80503,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2011,20,17.12
60870,80503,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,149999.01,120834.76
64104,80977,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,0,0
64179,81064,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,0,14462.99
64257,81132,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,18214.66,6047.46
64257,81133,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,1011992.48,1232015.82
64257,81135,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,2216757,1287168.03
64390,81227,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,332408,315286.66
64390,81228,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,62431.58,62326.58
64390,81229,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,416500,218666.14
64390,81231,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,782432.2,733365.37
61104,81410,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,1293707,1191524.33
57371,81422,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,558492,548047.36
57359,81443,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,48321.2,48098.64
57359,81444,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,2048131.16,1874921.41
43997,81542,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,19428.57,0
60467,82375,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,632396.65,422901.04
60467,82376,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,723929.7,680391.31
60467,82378,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,0,12649.22
60467,82408,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,25000,17870.99
67632,83307,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,0,0
67899,83408,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,50617,49962.85
68012,83456,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,44512,36110.35
68012,83458,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,204699.56,166317.97
64555,83902,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,0,0
64555,83906,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,50000,0
50099,84219,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,7628.4,8900.82
67266,84600,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,0,0
70809,84617,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,0,0
49570,85291,182,NET,GOVERNMENT OF NETHERLANDS,NON_PROG CTY,NON_PROGRAMME COUNTRY,NLD,Netherlands,2012,0,0
11503,11503,187,NOR,GOVERNMENT OF NORWAY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2011,0,-4457.25
12189,12189,187,NOR,GOVERNMENT OF NORWAY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2011,118286.13,24237.66
12189,12189,187,NOR,GOVERNMENT OF NORWAY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2012,130067.46,3095.47
12251,12251,187,NOR,GOVERNMENT OF NORWAY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2011,1,1.23
12252,12252,187,NOR,GOVERNMENT OF NORWAY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2011,13327.61,4305.99
12444,12444,187,NOR,GOVERNMENT OF NORWAY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2012,0,-0.47
12462,12462,187,NOR,GOVERNMENT OF NORWAY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2011,0,-55.42
12669,12669,187,NOR,GOVERNMENT OF NORWAY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2011,138,137.32
12783,12783,187,NOR,GOVERNMENT OF NORWAY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2012,0,0
13192,13192,187,NOR,GOVERNMENT OF NORWAY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2011,47751.47,0
13208,13208,187,NOR,GOVERNMENT OF NORWAY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2012,0,0
13337,13337,187,NOR,GOVERNMENT OF NORWAY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2011,102709.13,62606.33
13337,13337,187,NOR,GOVERNMENT OF NORWAY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2012,3798.51,3798.57
13399,13399,187,NOR,GOVERNMENT OF NORWAY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2011,10518,0
13620,13620,187,NOR,GOVERNMENT OF NORWAY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2011,0,-4211.52
13620,13620,187,NOR,GOVERNMENT OF NORWAY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2012,79105,0
13948,13948,187,NOR,GOVERNMENT OF NORWAY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2011,739227.99,739381
13948,13948,187,NOR,GOVERNMENT OF NORWAY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2012,7742.81,9998.72
13994,13994,187,NOR,GOVERNMENT OF NORWAY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2012,267549,275575.19
14120,14120,187,NOR,GOVERNMENT OF NORWAY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2011,526756,24132.99
14120,14120,187,NOR,GOVERNMENT OF NORWAY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2012,559627.6,559627.6
14670,14670,187,NOR,GOVERNMENT OF NORWAY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2011,86107,86107.18
14775,14775,187,NOR,GOVERNMENT OF NORWAY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2012,0,-2721.81
14781,14781,187,NOR,GOVERNMENT OF NORWAY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2011,545661.17,537295.73
14781,14781,187,NOR,GOVERNMENT OF NORWAY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2012,0,10
14955,14955,187,NOR,GOVERNMENT OF NORWAY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2011,780772.68,859037.67
14955,14955,187,NOR,GOVERNMENT OF NORWAY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2012,491775.54,505633.51
15233,15233,187,NOR,GOVERNMENT OF NORWAY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2011,33112.63,5284.8
15235,15235,187,NOR,GOVERNMENT OF NORWAY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2011,118791.91,36485.19
15235,15235,187,NOR,GOVERNMENT OF NORWAY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2012,112810.52,22858.83
15248,15248,187,NOR,GOVERNMENT OF NORWAY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2011,54970,37231.41
15248,15248,187,NOR,GOVERNMENT OF NORWAY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2012,39690.59,9666.37
15264,15264,187,NOR,GOVERNMENT OF NORWAY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2012,34573,33505.79
15300,15300,187,NOR,GOVERNMENT OF NORWAY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2011,49943.94,32964.76
15300,15300,187,NOR,GOVERNMENT OF NORWAY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2012,61161.18,17340.94
15348,15348,187,NOR,GOVERNMENT OF NORWAY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2011,70301.7,36792.76
15348,15348,187,NOR,GOVERNMENT OF NORWAY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2012,74509,36156.66
15354,15354,187,NOR,GOVERNMENT OF NORWAY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2011,59508.99,31942.83
